date,gross_btc_contracts_btc,gross_alt_contracts_btc,fee_credit_btc,funding_credit_btc,unrealised_change_btc,wallet_btc_fx_usd,prior_unrealised_fx_usd,gross_btc_contracts_usd,gross_alt_contracts_usd,fee_credit_usd,funding_credit_usd,unrealised_change_usd,flow_usd_eod,reference_gain_usd,decomposition_complete,residual_usd
2018-12-14,5.64287217,0.0,-0.28841924,-0.31763972,0.770944205368167,-6718.077900316203,47.341421121807706,18051.251672631224,0.0,-922.6379991643557,-1016.1127798406451,2466.2100181258356,0.0,11907.974432557763,True,9.822542779147625e-11
2018-12-15,4.34054245,0.0,-0.03466462,-0.01697101,0.0009761317564880301,-1587.9841645276965,0.0022571952584881463,13824.949093654724,0.0,-110.40938140136964,-54.053923448647595,3.1090519209521346,0.0,12075.612933393219,True,-1.8189894035458565e-12
2018-12-16,5.13298833,0.0,0.36941884,-0.00883223,0.11871817200555768,1227.947814881515,0.008411309129174191,16402.025621512144,0.0,1180.4463383125003,-28.22263629714666,379.35377479695984,0.0,19161.559324515052,True,-5.093170329928398e-11
2018-12-17,-28.2418129,-3.3404381,-2.27294629,0.13489917,1.1289011173335979,37738.337855044425,36.30675988030009,-98822.522669132,-11688.715629940392,-7953.394743623008,472.0333051059938,3950.201662121624,0.0,-76267.75346054294,True,1.1641532182693481e-10
2018-12-18,11.72330256,0.0,0.81766181,-0.02959079,-1.247277016585599,14517.486591307244,200.2122759972794,42901.74669425912,0.0,2992.2557807114576,-108.28830618042291,-4564.44439177953,0.0,55938.968644315086,True,-5.820766091346741e-11
2018-12-19,4.17222769,1.1758641,-0.31517031,-0.78240025,-0.7824512826074397,3935.7543951570956,0.04414554550126728,15427.751900572874,4348.022435848992,-1165.4132301457983,-2893.1012017578055,-2893.28990632163,0.0,16759.768538899196,True,-2.9103830456733704e-11
2018-12-20,7.94540788,0.0,-0.83658477,-0.31321242,0.10295627151938902,39697.2768047707,-289.089055117398,32319.83523711456,0.0,-3403.0074146777947,-1274.0659713769062,418.79910791115776,0.0,67469.74870862422,True,-8.731149137020111e-11
2018-12-21,10.1332956,-1.8008,-2.10220828,-0.23574338,1.0087110149690375,-26085.134674750247,155.10404550099318,38902.5842371387,-6913.424463235767,-8070.556502537087,-905.0388995656849,3872.5274362629516,0.0,956.0611788138631,True,6.366462912410498e-12
2018-12-22,-0.69478665,0.0,-0.88604655,0.02311631,0.04811251081177659,15112.948698457685,41.5809163033511,-2754.7916295789296,0.0,-3513.1268272890516,91.65492355783134,190.76351288889606,0.0,9169.02959433978,True,-3.637978807091713e-12
2018-12-23,2.75643959,0.0,0.23154982,-0.06732847,-0.3780943273251012,-2640.4941293185266,-8.432295507061289,10867.723397709466,0.0,912.9238332226303,-265.4537365540378,-1490.7000256850265,-39473.98196303921,7375.567043867552,True,1.0732037480920553e-10
2018-12-24,5.45955466,0.4221,0.06721458,0.06350329,-0.2743953397508534,10850.6696091327,0.03796728340911468,22056.85081720621,1705.3033277887796,271.5499809285126,256.55619939004015,-1108.5697370453995,0.0,34032.39816468413,True,-1.2369127944111824e-10
2018-12-25,12.42278447,0.0,-0.93336766,0.04068992,0.31692797573083453,-32702.49886329537,76.30004417490011,46729.34743212047,0.0,-3510.9408660653753,153.05855247323527,1192.1512060882444,0.0,11937.417505496182,True,7.457856554538012e-11
2018-12-26,4.96413481,0.0,-0.8454885,-0.01701544,-0.043613578051321156,5942.088149384814,1.9775886679244914,18901.724909653716,0.0,-3219.3305889039216,-64.78896694119358,-166.06556554248448,0.0,21395.60552631889,True,3.637978807091713e-11
2018-12-27,4.94134491,0.0,-0.12611135,2.414e-05,0.0009592007890546483,-29568.088071436538,0.15354903424791885,17716.99716929221,0.0,-452.1672685596075,0.0865530173376855,3.4391765752016816,0.0,-12299.578892077203,True,-5.638867150992155e-11
2018-12-28,0.71710592,0.0,-0.08825739,-0.08861382,-0.7547424717038496,40758.56093669575,0.07926405167006119,2783.1274337799246,0.0,-342.531774584728,-343.9150989773396,-2929.1969566195357,0.0,39926.12380434567,True,-7.275957614183426e-11
2018-12-29,5.74340801,0.0,0.01870662,-0.04535758,0.7582795420102713,-8017.217891487498,43.696556285292225,21957.84328560472,0.0,71.51799587425775,-173.40830247828396,2899.007578976033,-76508.6441824149,16781.439222774614,True,9.458744898438454e-11
2018-12-30,-3.71120538,0.0,-0.30551079,-0.14931445,-0.863739519533496,281.672027892957,0.00863456856323812,-14196.872756959126,0.0,-1168.703256058564,-571.1886113468976,-3304.15560401404,0.0,-18959.239565917116,True,-1.0913936421275139e-11
2018-12-31,3.48769963,0.0,-0.07525038,0.0208787,0.863168758170076,-16580.17163328948,118.84938906185074,12859.845866800157,0.0,-277.4631966280139,76.98394138923037,3182.675793415294,0.0,-619.2798392509576,True,2.7284841053187847e-12
2019-01-01,0.35563926,0.0,-0.01937123,0.01218529,-0.004188763931608719,14921.158521348965,0.39110413047702386,1354.316207650548,0.0,-73.7679263845238,46.403020133160055,-15.95130662064621,0.0,16232.549620257865,True,-1.1641532182693481e-10
2019-01-02,0.72627573,0.0,-0.144166,1.585e-05,-6.473093296487079,11147.136723032527,-0.08596333529192919,2831.1662262949476,0.0,-561.9875390577039,0.06178643018509639,-25233.396028076615,0.0,-11817.104794711864,True,8.731149137020111e-11
2019-01-03,0.0,0.0,-0.0,-0.00010664,3.4748655363811025,-14149.81774090406,736.8039335831423,0.0,0.0,-0.0,-0.4035672040061718,13150.241643048837,0.0,-263.1757314761053,True,-1.8189894035458565e-11
2019-01-04,-0.52745531,0.0,-0.18006813,2.41e-06,-1.3451865691216653,5363.075246039708,-129.37259654872267,-2018.8481714662062,0.0,-689.2151962406807,0.009224334272478091,-5148.734677355269,0.0,-2623.086171236937,True,-3.865352482534945e-11
2019-01-05,0.47419763,0.4381337,0.08896131,-0.00916271,0.8984079404148702,-3573.992430701214,125.5984749287174,1801.2937347445418,1664.3007869745043,337.9296736208213,-34.80559807159129,3412.7049397401106,0.0,3733.0295812359545,True,6.45741238258779e-11
2019-01-06,0.0,0.0,-0.0,-9.878e-05,-7.249634946397762,30827.03273362255,-852.4611357620184,0.0,0.0,-0.0,-0.3996632650930568,-29331.977864041884,0.0,642.1940705535817,True,2.9103830456733704e-11
2019-01-07,1.19737022,0.0,0.03734348,-0.01124254,1.2553427115802833,-5604.580085206981,481.0397272699174,4790.7001359922115,0.0,149.41194605159166,-44.98160803339328,5022.649134437714,0.0,4794.239250511106,True,4.547473508864641e-11
2019-01-08,-6.82161565,0.0,0.0484877,-6.85e-06,9.440603882984007,-1056.4677504565288,79.25553861966942,-27236.13810406623,0.0,193.59309602095982,-0.027349466106735824,37692.7702079985,0.0,9672.985638650192,True,-7.275957614183426e-11
2019-01-09,-0.00067711,0.0,0.01373829,2.196e-05,-1.992383496296526,1385.462862027113,0.0040838082588968445,-2.711323835630102,0.0,55.01167186690298,0.08793352842291066,-7978.019617528629,0.0,-6540.164390133519,True,4.18367562815547e-11
2019-01-10,1.17830831,-0.55199211,-0.14162108,0.05361991,13.420462180313763,-44815.48147919187,749.7125733538875,4274.7887830471,-2002.574080257909,-513.7876047288643,194.5278564792563,48688.14104494697,0.0,6575.327093648491,True,-7.275957614183426e-11
2019-01-11,24.69015928,0.0,0.19912194,-0.54522155,-11.216470787898118,-447.6058327478808,-42.76551434184513,89481.12274335978,0.0,721.650053042344,-1975.9709074616742,-40650.300710381685,-36285.10414804089,47086.12983146911,True,5.093170329928398e-11
2019-01-12,0.17344441,0.0,0.00659445,-0.03087056,-0.21425554527064605,-956.299777839407,-1.5132468995991502,627.352260330626,0.0,23.852271244356025,-111.65949709000255,-774.967037645725,0.0,-1193.2350278998492,True,-9.754330676514655e-11
2019-01-13,5.50676203,0.0,-0.07090257,-0.01930749,0.8241116990706132,-14529.678585050031,0.2488512485133879,19321.411327212685,0.0,-248.77372794816236,-67.74361302590111,2891.5360842842592,0.0,7367.000336721365,True,9.094947017729282e-13
2019-01-14,5.34312056,0.0,0.22627242,-0.10965809,0.6722712976765877,22081.52586649141,130.07284039754157,19592.930257099306,0.0,829.7285629963554,-402.1102060809047,2465.1820039087847,0.0,44697.32932481263,True,1.382431946694851e-10
2019-01-15,5.32329318,0.0,-0.08649942,-0.09837052,1.3295209183775398,-12417.281317141948,-127.97174639260827,19064.272684929012,0.0,-309.77976868976475,-352.2936562059246,4761.403978930702,-35855.90567106606,10618.350175429288,True,-1.800799509510398e-10
2019-01-16,4.53940224,0.0,-0.1554403,-0.07111073,-2.822865293405812,3599.6613876843594,72.54852213039145,16373.562941322272,0.0,-560.671075420718,-256.4954484972836,-10182.037218286745,0.0,9046.569108932395,True,1.2187229003757238e-10
2019-01-17,0.0,0.0,0.0269992,-0.05719622,-2.109834368172443,4786.202604564054,0.02458940199936662,0.0,0.0,98.28057442358023,-208.20162658365683,-7680.069544379061,0.0,-3003.763402573066,True,1.8189894035458565e-11
2019-01-18,0.0,0.0,-0.0,-0.06735282,1.1711294242154509,-4432.885565729446,64.75418813649227,0.0,0.0,-0.0,-243.105069261026,4227.105855219168,0.0,-384.1305916347774,True,3.456079866737127e-11
2019-01-19,0.0,0.0,0.03382838,-0.03508803,-2.762155088748159,11238.567180981476,-73.04408089366426,0.0,0.0,124.73545191598076,-129.38016183132302,-10184.899875696903,0.0,975.9785144755151,True,-5.093170329928398e-11
2019-01-20,6.99410888,0.0,0.10159123,0.06918142,5.436406855755763,-21501.057729173663,551.274077365549,24747.351430043553,0.0,359.461643242303,244.7855677604841,19235.712981363533,0.0,23637.527970601805,True,4.3655745685100555e-11
2019-01-21,3.09386101,0.0,0.01276484,-0.50795896,-1.7384130261625899,-407.52761034862766,-4.671189584723186,10938.72736178583,0.0,45.13166691247653,-1795.951581682809,-6146.373762074602,0.0,2629.334885007469,True,-7.548806024715304e-11
2019-01-22,0.0,0.0,-0.0,-0.00014704,-0.00247182797863843,6422.707304144796,-0.08855030044843193,0.0,0.0,-0.0,-0.5260074197539215,-8.84249086724124,0.0,6413.250255557359,True,7.275957614183426e-12
2019-01-23,0.15828764,0.0,0.07015801,0.00587036,0.0054912200985484105,-3915.7992634758975,0.11680778403624802,562.2208904815584,0.0,249.19380222368648,20.850895411968498,19.504230738648438,0.0,-3063.9126368360594,True,-5.95719029661268e-11
2019-01-24,0.0,0.0,-0.0,-0.00013534,-0.0010057398993694733,2421.936513289535,0.01404896806569749,0.0,0.0,-0.0,-0.4828374862821561,-3.588066535135401,0.0,2417.8796582362847,True,1.0186340659856796e-10
2019-01-25,0.0,0.0,-0.0,-5.653e-05,0.0003986963016870959,-962.6615912156453,0.0006901114436340191,0.0,0.0,-0.0,-0.2013231436493628,1.4198972725459207,0.0,-961.4423269752879,True,1.7280399333685637e-11
2019-01-26,0.0,0.0,0.07043192,0.0279254,-0.5970898690183333,-665.1716991044088,-0.0012417658842260985,0.0,0.0,250.52915074799338,99.33176244944075,-2123.8724970921376,0.0,-2439.1845247650053,True,-9.094947017729282e-12
2019-01-27,2.36749587,0.0,0.09869984,-0.15303128,1.1241549252304992,-2999.529103209364,11.593343140285643,8375.28684390918,0.0,349.1619486744621,-541.365618555686,3976.826348507509,0.0,9171.97376246634,True,-4.729372449219227e-11
2019-01-28,4.18613834,0.0,0.12177742,0.00549876,-0.7896348698418478,-16073.7478334314,-54.086189531015776,14379.605028881353,0.0,418.31183272270846,18.888529362030503,-2712.4372448135355,0.0,-4023.465876809787,True,7.185008144006133e-11
2019-01-29,6.2293334,0.0,0.40343538,0.0440775,0.26272239272748266,-6317.251089111149,10.28898499345412,21153.71838921546,0.0,1369.9954503584809,149.67942192669355,892.1589443740539,0.0,17258.590101756854,True,-1.418811734765768e-10
2019-01-30,-0.25263632,0.0,0.08381226,0.01045583,-0.1952268450647523,7056.042830571411,0.018539193512304233,-868.5373601699104,0.0,288.13782218753886,35.946054734273176,-671.169563611598,0.0,5840.438322905335,True,1.0732037480920553e-10
2019-01-31,0.82252096,0.0,0.03661369,-0.06751393,0.1955396527072537,-4652.031509626265,5.408092564682059,2804.904730530211,0.0,124.85750184793672,-230.2313872143581,666.8159518814093,0.0,-1280.2766200164333,True,-4.956746124662459e-11
2019-02-01,2.68328065,0.0,-0.2294311,-0.05837785,0.6189202576294974,5878.364307907931,0.02630954211620382,9244.035711587461,0.0,-790.4015861139214,-201.11460579633967,2132.211166264694,0.0,16263.121303391992,True,5.093170329928398e-11
2019-02-02,2.00525355,0.0,0.10878213,-0.05818463,-0.6192790770461443,2883.0143347873973,10.463330891066692,6942.057684186731,0.0,376.5966760007482,-201.43141389429871,-2143.903984343652,0.0,7866.796627628035,True,4.274625098332763e-11
2019-02-03,-2.55976161,0.0,0.14550376,-0.00056974,-0.0008096711226528441,-8452.139331413146,-0.019303278445624714,-8736.521707520888,0.0,496.6074781338367,-1.944534935674323,-2.7634250437131063,0.0,-16696.780824058107,True,-7.639755494892597e-11
2019-02-04,0.0,0.0,-0.0,9.4e-07,-1.9362845137038676e-05,-278.34672216169844,0.0006780156826300759,0.0,0.0,-0.0,0.003206704684015193,-0.06605417680510928,0.0,-278.4088916181354,True,1.4779288903810084e-12
2019-02-05,0.0,0.0,-0.0,9.72e-06,0.00017799919498884265,2568.8706853797653,-0.006549362681388633,0.0,0.0,-0.0,0.03330523991077729,0.6099080136860731,0.0,2569.507349270745,True,6.411937647499144e-11
2019-02-06,0.0,0.0,-0.0,4.16e-06,-0.0007051343377497687,-10045.54274679131,0.015116623245047927,0.0,0.0,-0.0,0.014008826478363516,-2.374544370546222,0.0,-10047.888165712124,True,1.0913936421275139e-11
2019-02-07,0.0,0.0,0.03722481,-1.011e-05,0.04046747430521691,-1470.875376904507,0.008300646151511354,0.0,0.0,125.03343153920596,-0.033958212086545835,135.92513106462908,0.0,-1209.9424718666123,True,-5.4569682106375694e-12
2019-02-08,1.58502372,0.0,-0.19156523,-0.01825904,0.3091571687515966,43219.55774263087,10.018945815386212,5725.865884493772,0.0,-692.0254891278238,-65.96040986667832,1116.8239712535349,0.0,49314.280645199,True,-5.820766091346741e-11
2019-02-09,0.84727178,0.0,0.10363483,-0.08304211,0.13589375122631964,1509.8230972641277,3.064226398013101,3068.198286721573,0.0,375.2895061023766,-300.7177456420706,492.1077091565136,-72468.81763708939,5147.765080000492,True,-4.18367562815547e-11
2019-02-10,0.42704278,0.0,-0.63636315,0.02775781,-0.484272781226764,3168.158156577127,10.056608607248902,1555.2993530721653,0.0,-2317.6488208370256,101.09456466094586,-1763.7322971540327,0.0,753.227564926492,True,6.343725544866174e-11
2019-02-11,0.66229538,0.0,-0.06959828,3.59e-06,-0.000162408788042967,-7837.527279267187,-0.01460307289683877,2378.0500330542645,0.0,-249.900870597225,0.012890320356250727,-0.583147996251885,0.0,-5709.962977559073,True,-1.3369572116062045e-10
2019-02-12,1.56004031,0.0,0.13979359,-0.02799968,-4.7137308456512983e-07,-415.71988121378786,-0.000330474915053641,5597.27247501117,0.0,501.56576626535804,-100.4601209138761,-0.001691240652427445,0.0,5582.656217433396,True,9.913492249324918e-11
2019-02-13,0.18002991,0.0,0.13190185,8.2e-07,-1.59480782144783e-05,-1828.507453286149,-0.0014322895514846108,643.8023277795376,0.0,471.69227640244554,0.0029323900055230868,-0.057031689223703226,0.0,-713.0683806929737,True,-3.808509063674137e-11
2019-02-14,0.0,0.0,-0.10511587,0.01637212,0.21892249425752652,-2196.8457621078273,-0.0014913827091577868,0.0,0.0,-374.4139395085043,58.316122459015695,779.7836189910089,0.0,-1733.16145154892,True,9.595169103704393e-11
2019-02-15,0.0,0.0,0.03494473,0.07002011,0.3504797981253489,478.9017943931768,0.6769140974930222,0.0,0.0,124.57820439783386,249.62217695025285,1249.4629069439445,0.0,2103.2419967827154,True,1.4551915228366852e-11
2019-02-16,0.0,0.0,0.03479258,0.09745187,-1.2435680897354757,3059.2357197783763,11.235859373020423,0.0,0.0,124.72221415038585,349.3392269126223,-4457.863302996624,0.0,-913.3302827822044,True,1.4551915228366852e-11
2019-02-17,-1.82139288,0.0,-0.30937703,0.08121342,-1.278530117697386,5900.716726036647,-25.62874320336849,-6598.464587127488,0.0,-1120.7979337910217,294.2165206385957,-4631.804482074258,0.0,-6181.762499521021,True,-1.2732925824820995e-10
2019-02-18,-3.76241252,0.0,0.19813939,-0.25534888,1.1131440072233545,37271.16177349768,-475.2054799908878,-14545.97297044698,0.0,766.032484742224,-987.2117655280153,4303.558569193245,0.0,26332.362611467368,True,1.0186340659856796e-10
2019-02-19,-0.79066119,0.0,0.55481287,0.02534645,2.7699426849991085,4376.127320071907,-24.600818402990843,-3079.9694394874596,0.0,2161.237589307158,98.73545380353994,10790.132267563422,0.0,14321.662372855586,True,9.094947017729282e-12
2019-02-20,1.87330413,0.0,-0.03276453,0.01285071,-1.0148701076342377,5394.768556483417,69.84267867931548,7365.108423519496,0.0,-128.81747925023643,50.52402914907694,-3990.0773498615313,0.0,8761.348858719459,True,-8.003553375601768e-11
2019-02-21,1.45471374,0.0,0.14982934,0.02702307,-0.9155782740733684,-5940.906737014671,-36.031743294824516,5662.1267118050555,0.0,583.1750157430436,105.18086292494759,-3563.6703358416,0.0,-3190.1262256780174,True,3.1377567211166024e-11
2019-02-22,0.90580527,0.0,0.05799015,0.01728242,-5.206062448337434e-05,8551.496248906962,0.0026703727306298607,3576.3914099728513,0.0,228.96253885014065,68.23618770902382,-0.20555099022570525,0.0,12424.883504821453,True,-3.092281986027956e-11
2019-02-23,0.00163672,0.0,0.03030151,1.51e-06,0.14504156909981702,24857.15702210523,-0.0007134928624875575,6.72716654321176,0.0,124.54378530279865,0.006206328193123905,596.1427678669692,0.0,25584.576234653592,True,5.093170329928398e-11
2019-02-24,3.58381948,8.3949193,-0.33059746,0.20708243,1.056968586733916,-54681.14065756269,-51.62849106660235,13454.316997704245,31516.06995348589,-1241.1236253104605,777.4255018768132,3968.0543347383,0.0,-6258.02598613454,True,-3.54702933691442e-11
2019-02-25,-1.20961116,-0.36647172,-0.64532061,-0.04625021,-1.897495327138813,11224.508380567146,81.5379478297103,-4623.156469219005,-1400.6617656403039,-2466.427436765592,-176.7691673448495,-7252.262617165864,0.0,-4613.231127738836,True,-7.821654435247183e-11
2019-02-26,0.79933917,3.10172847,-0.05275965,-0.18503164,1.0938433478467289,-4217.689857867379,17.973974174266324,3034.4314283344097,11774.70428670173,-200.2848679465108,-702.4124986296597,4152.420845810224,0.0,13859.143310577143,True,6.366462912410498e-11
2019-02-27,0.0,0.0,-0.0,-0.05023171,-0.1334839129843317,535.1190554727684,1.2774902681108569,0.0,0.0,-0.0,-190.84945442156447,-507.15637526803874,0.0,-161.60928394878283,True,-5.894662535865791e-11
2019-02-28,1.594979,0.92360125,-0.02885789,2.199e-05,0.09735700360866417,-1073.3224944809285,-1.704244013155513,6049.671966233404,3503.171258118841,-109.45646816519046,0.08340692042808875,369.2700251525694,0.0,8737.713449766045,True,7.639755494892597e-11
2019-03-01,1.53796719,0.0,0.11796955,1.009e-05,0.19943476269230587,2994.121330287068,6.405970989653665,5860.62805432546,0.0,449.538623958649,0.03844928386810637,759.9726267517243,0.0,10070.705055596423,True,1.8189894035458565e-12
2019-03-02,0.0,0.0,-0.0,-0.00019682,-0.2553645657353627,-169.13011925876853,-0.5556527284794148,0.0,0.0,-0.0,-0.7498140122165058,-972.8479301491615,0.0,-1143.283516148571,True,5.502442945726216e-11
2019-03-03,0.0,0.0,-0.04922663,-0.02676324,-1.097428189044848,-4660.600012706987,-8.350123541250653,0.0,0.0,-186.19391284556974,-101.22879376518493,-4150.892486145972,0.0,-9107.265329004964,True,0.0
2019-03-04,0.80840379,0.0,-0.04959324,-0.03557732,-3.5893440621520085,-14391.762564626555,66.62907606536716,2989.608059660313,0.0,-183.4038284366136,-131.57068772910387,-13273.975295320588,0.0,-24924.475240387255,True,-7.275957614183426e-11
2019-03-05,5.03235464,0.6909178,0.24424954,-0.06829424,4.611444208788896,24362.27319866563,-621.8793915736198,19324.88620605284,2653.2128233983876,937.9495095323313,-262.25862661556425,17708.53625300279,0.0,64102.71997246274,True,-4.3655745685100555e-11
2019-03-06,3.47066718,0.0,0.02969718,0.03116722,-0.07243003891900912,2107.0557458177827,2.7416891227193667,13369.004512732678,0.0,114.3934906012609,120.05608236665671,-279.0003958736362,0.0,15434.25112476747,True,1.0913936421275139e-11
2019-03-07,0.0,0.84803353,0.14292202,0.101206,1.675872874766668,710.5233471478009,0.6222247049183822,0.0,3269.952135841416,551.0963281814688,390.2425601732591,6462.037044976228,0.0,11384.473641025135,True,4.3655745685100555e-11
2019-03-08,-0.68270196,0.72974575,-0.42764901,-0.09879586,0.2777193935278035,-3039.6642935625528,-30.615628302955177,-2621.052271457842,2801.664368481096,-1641.8444280534911,-379.30038059892337,1066.2296139210493,-30718.475503407793,-3844.5830195735653,True,5.3660187404602766e-11
2019-03-09,0.0,0.0,-0.0,-0.19005145,-3.356874292349289,12351.201880697206,150.2308550676776,0.0,0.0,-0.0,-743.1698097301795,-13126.590873857325,0.0,-1368.3279478226323,True,-1.0913936421275139e-11
2019-03-10,-0.27570687,0.0,0.08822042,-0.17113291,1.1558956277563368,-1118.6708034473081,8.02761637234515,-1076.3353447398592,0.0,344.40475195193784,-668.0878125423038,4512.514755197841,0.0,2001.8531627926277,True,-2.4556356947869062e-11
2019-03-11,0.0,0.0,0.04544206,-0.05949615,2.4123676130560057,-9060.568282411032,4.650543197972522,0.0,0.0,175.02322603326465,-229.1535222998037,9291.400126121667,0.0,181.35209064208902,True,2.000888343900442e-11
2019-03-12,8.10100652,0.0,0.18282977,0.0183982,-2.3234580666821785,1271.4710001521103,17.06835186137545,31261.094147625245,0.0,705.5245096826153,70.99708671100277,-8966.026775967946,0.0,24360.128320064396,True,-7.275957614183426e-12
2019-03-13,7.752e-05,0.0,-3.891e-05,-1.113e-05,-7.887742430057187e-05,-1261.9810586791066,-0.0004322225524946053,0.2986037427948567,0.0,-0.14987966501738742,-0.04287228660096433,-0.3038324834645091,0.0,-1262.1794715939322,True,1.4551915228366852e-11
2019-03-14,-1.47670115,0.0,-0.39214444,6.66e-05,-0.0013044679749611987,331.17799465171055,-3.058741336593092e-05,-5690.886179349617,0.0,-1511.239680354278,0.2566619654523087,-5.027136851698712,0.0,-6875.718370525865,True,-2.091837814077735e-11
2019-03-15,0.0,0.0,-0.0,-0.00036905,-0.006865728950998573,8640.429927081594,-0.06359160486410993,0.0,0.0,-0.0,-1.4400014380551718,-26.78948533460228,0.0,8612.136848704075,True,3.637978807091713e-12
2019-03-16,0.77166967,0.0,0.04312078,0.01728894,-0.5766137775195546,15776.453754777043,-0.719484459536562,3078.8046219944863,0.0,172.04311887495513,68.97934498499255,-2300.5713874084295,0.0,16794.989968763548,True,3.637978807091713e-11
2019-03-17,1.2287597,0.0,0.05432334,0.03532252,0.5149448308194451,-4085.4146831531116,13.24724666831247,4874.6660500944945,0.0,215.50848487766996,140.12950542549842,2042.860035584828,0.0,3200.9966394976946,True,2.7284841053187847e-12
2019-03-18,-0.65671729,0.0,0.08749564,-0.0525518,0.6975980595237843,417.23116745423613,-0.1604346406903379,-2606.799975380877,0.0,347.30870600031574,-208.60122465516446,2769.0737431206485,0.0,718.0519818983739,True,-9.458744898438454e-11
2019-03-19,0.53328272,0.0,0.04406306,-0.01866332,-0.6278998148054598,4838.995827375067,16.77814045843454,2131.0872891899317,0.0,176.0833861048663,-74.5817603579659,-2509.1930865800928,0.0,4579.169796190341,True,1.000444171950221e-10
2019-03-20,0.0,0.0,-0.0,-2.041e-05,-0.00041965924305031876,6263.122744901211,-0.005436996418214855,0.0,0.0,-0.0,-0.08226567418034485,-1.69150174206505,0.0,6261.343540488626,True,7.821654435247183e-11
2019-03-21,0.32150248,0.0,-0.24129541,-0.11566216,-0.3902566230597415,-9876.00630912738,0.031394997791447464,1278.381903962334,0.0,-959.4566289291828,-459.9044222526561,-1551.767205095971,0.0,-11568.721266445238,True,-1.7462298274040222e-10
2019-03-22,0.02767443,0.0,-0.08850863,-0.11268836,0.7483946699276487,1382.4428742504579,-2.9757297399966394,110.25181978214248,0.0,-352.6084376055561,-448.9377652318474,2981.520279723164,0.0,3669.693041178398,True,3.3651303965598345e-11
2019-03-23,1.06064434,0.0,0.08794176,-0.21342443,0.09015293578357841,-383.04078285723625,-0.7550298263709924,4223.248212572045,0.0,350.16439226974023,-849.8082802353026,358.9687990095906,0.0,3698.777310932288,True,-1.7826096154749393e-10
2019-03-24,0.0,0.0,-0.0,-0.1035538,0.4919897537758686,-2025.539113818561,-4.973671326293494,0.0,0.0,-0.0,-411.1776551438909,1953.5274737612901,0.0,-488.162966527394,True,6.116351869422942e-11
2019-03-25,0.0,0.0,-0.0,-0.18689679,2.8167968378778596,-11376.211177506071,-58.66394576363362,0.0,0.0,-0.0,-730.4372935046421,11008.71480249574,0.0,-1156.5976142783184,True,2.874003257602453e-10
2019-03-26,3.71815178,0.0,-0.1946981,-0.19705113,-3.756186820339508,1733.870328276743,35.77902496915248,14566.838967151954,0.0,-762.7810906391907,-771.9997054572434,-14715.851256191629,0.0,85.85626810963731,True,-1.4915713109076023e-10
2019-03-27,0.79707029,0.0,0.21767323,-0.14307022,0.02295613282737463,20250.478572134027,0.034241919998754734,3209.808368940319,0.0,876.5718207214459,-576.1449087534459,92.44452865984088,0.0,23853.192623622017,True,-1.673470251262188e-10
2019-03-28,0.5742042,0.0,-0.04334518,-0.05625463,0.8681728790699594,-2992.962508183793,-0.37395269024614786,2303.0971366237814,0.0,-173.85480625958914,-225.63380287854085,3482.1871241632293,0.0,2392.4591907750582,True,2.1691448637284338e-10
2019-03-29,2.9190839,0.0,0.1736557,7.34e-06,-0.8912056278544185,14661.502745669026,69.99925115522977,11937.479881643627,0.0,710.1582195300181,0.030016644033857412,-3644.5506937706377,0.0,23734.619420871255,True,-4.3655745685100555e-11
2019-03-30,2.30386772,0.0,0.21399203,-0.17700334,-0.5701577199912151,461.2316639366508,0.0005754891180062772,9427.175676989153,0.0,875.6320698332165,-724.2783807022746,-2333.0232648725055,0.0,7706.738340673386,True,2.9103830456733704e-11
2019-03-31,0.0,0.0,0.04278744,-0.34097118,-0.2827635882292725,466.3008553067461,-1.383070566275174,0.0,0.0,175.18537783861527,-1396.044376582906,-1157.7239966435882,0.0,-1913.6652106475085,True,-1.0049916454590857e-10
2019-04-01,-1.16434482,0.0,0.08475049,-0.43459089,-2.3327793573837425,8460.586925367968,-37.6033796432159,-4818.545337408472,0.0,350.7329370285542,-1798.5186782466194,-9654.015634066343,0.0,-7497.363166968222,True,-9.276845958083868e-11
2019-04-02,-54.52795008,0.0,-0.94978397,-0.21543681,3.093778851011564,145664.37069640847,-2437.840745597764,-267389.77003402123,0.0,-4657.47413845013,-1056.441678043055,15171.023563042781,0.0,-114706.13233666087,True,5.820766091346741e-11
2019-04-03,12.50622199,-1.35,0.74255015,-0.02418507,-3.2709415564964104,7608.409655092629,-5.180948179050044,62033.70752087864,-6696.307263708356,3683.217750453873,-119.96345178836668,-16224.6145955055,0.0,50279.268667244,True,1.3096723705530167e-10
2019-04-04,3.78825774,0.0,0.5693424,-0.04571359,0.06201090833647527,-7173.179617108062,164.62713506731075,18605.155463551553,0.0,2796.1940794428506,-224.5117695574366,304.55229533462716,0.0,14472.837586730835,True,-7.275957614183426e-12
2019-04-05,3.82468133,0.0,0.68214878,-0.0689965,3.3029340352531733,18394.491908646036,-402.52915843254686,19250.483537163705,0.0,3433.4086231666015,-347.27494208567583,16624.411757195703,0.0,56952.99172565364,True,-1.8189894035458565e-10
2019-04-06,-0.20013293,0.0,0.03447266,-0.12465882,4.060888034614379,1728.3335034318764,0.02580694425289032,-1009.5419155431406,0.0,173.8923984686948,-628.8235720735591,20484.56835799496,0.0,20748.45457922318,True,9.822542779147625e-11
