time,PriceUSD
2018-03-01,1285.40873486681
2018-03-02,1273.96086428503
2018-03-03,1268.06287271343
2018-03-04,1282.29159775392
2018-03-05,1267.11012807918
2018-03-06,1201.07963856412
2018-03-07,1091.73720855922
2018-03-08,1032.17635560663
2018-03-09,1063.52174949938
2018-03-10,999.965235762661
2018-03-11,1130.72558774203
2018-03-12,1051.45299801628
2018-03-13,1057.76142792282
2018-03-14,948.365961124816
2018-03-15,940.518915370091
2018-03-16,984.788013603633
2018-03-17,948.7221859149
2018-03-18,931.329993261159
2018-03-19,987.074591124265
2018-03-20,1056.98770498862
2018-03-21,1024.47281811768
2018-03-22,1011.55293425904
2018-03-23,1014.99443057342
2018-03-24,981.529734645958
2018-03-25,969.912256692502
2018-03-26,918.110459311229
2018-03-27,877.602628420485
2018-03-28,858.714762966053
2018-03-29,715.876549737098
2018-03-30,695.33191200015
2018-03-31,683.045280521779
2018-04-01,641.149179549518
2018-04-02,660.570282495336
2018-04-03,709.091321734479
2018-04-04,646.386905918414
2018-04-05,643.356932021216
2018-04-06,608.902985534487
2018-04-07,639.588111285759
2018-04-08,651.394619189361
2018-04-09,633.481205704695
2018-04-10,649.287514269056
2018-04-11,661.79195727806
2018-04-12,733.569507089449
2018-04-13,742.08579330116
2018-04-14,739.306890127692
2018-04-15,778.704627501925
2018-04-16,765.151755546156
2018-04-17,757.342022367633
2018-04-18,894.581036107003
2018-04-19,964.951801147875
2018-04-20,1128.59161575868
2018-04-21,1150.89677899461
2018-04-22,1205.0226370241
2018-04-23,1427.86621398361
2018-04-24,1413.68601603219
2018-04-25,1279.64050012981
2018-04-26,1413.98867058329
2018-04-27,1340.98552968447
2018-04-28,1391.31515117773
2018-04-29,1439.92885361402
2018-04-30,1344.12197132676
2018-05-01,1336.44572958854
2018-05-02,1451.4956101166
2018-05-03,1500.27370907274
2018-05-04,1511.27543756864
2018-05-05,1728.50571522482
2018-05-06,1743.21760733492
2018-05-07,1641.58233837437
2018-05-08,1603.25790303769
2018-05-09,1622.72597631329
2018-05-10,1526.04216467774
2018-05-11,1368.52657730368
2018-05-12,1461.25658111099
2018-05-13,1479.71188733121
2018-05-14,1420.02629326487
2018-05-15,1336.06796423948
2018-05-16,1274.53644043953
2018-05-17,1196.51365363511
2018-05-18,1201.91313506516
2018-05-19,1177.32616220485
2018-05-20,1286.06393547714
2018-05-21,1229.04448060752
2018-05-22,1138.82541815406
2018-05-23,1001.6808851935
2018-05-24,1069.95833662166
2018-05-25,1004.07823730894
2018-05-26,1005.52870302624
2018-05-27,994.224333533323
2018-05-28,884.202473925965
2018-05-29,986.757704158709
2018-05-30,981.409463703262
2018-05-31,992.933151212948
2018-06-01,1000.06963254774
2018-06-02,1082.08539631641
2018-06-03,1165.94595369353
2018-06-04,1099.50252845645
2018-06-05,1145.54155120726
2018-06-06,1127.11376286924
2018-06-07,1138.90106995432
2018-06-08,1116.745280963
2018-06-09,1093.16586804263
2018-06-10,932.164450268707
2018-06-11,956.947140131005
2018-06-12,864.524535641165
2018-06-13,842.306140941523
2018-06-14,895.215573621772
2018-06-15,841.737152094516
2018-06-16,850.132175719616
2018-06-17,846.358436408036
2018-06-18,883.724756334475
2018-06-19,901.59567355509
2018-06-20,890.6064330213
2018-06-21,871.755840254617
2018-06-22,752.875228501136
2018-06-23,762.944788913154
2018-06-24,746.146408160379
2018-06-25,755.27319575038
2018-06-26,704.264926815712
2018-06-27,713.969515722866
2018-06-28,654.896626300867
2018-06-29,719.618682004007
2018-06-30,741.462833610866
2018-07-01,738.035825482854
2018-07-02,781.157152078618
2018-07-03,755.366187389078
2018-07-04,762.710075654555
2018-07-05,734.630191863892
2018-07-06,730.220662049253
2018-07-07,761.827767048332
2018-07-08,748.731355127979
2018-07-09,730.821516087051
2018-07-10,688.119354561028
2018-07-11,705.429471186435
2018-07-12,673.592524666756
2018-07-13,692.558356960052
2018-07-14,700.678796552894
2018-07-15,723.075675867797
2018-07-16,801.622913106678
2018-07-17,851.776140199178
2018-07-18,826.458206778435
2018-07-19,823.215119547907
2018-07-20,763.545750494089
2018-07-21,790.909432024421
