time,PriceUSD
2018-03-01,209.268883483766
2018-03-02,210.513789218557
2018-03-03,210.141015986598
2018-03-04,212.266749460853
2018-03-05,210.767825089176
2018-03-06,195.944181117965
2018-03-07,185.887516768859
2018-03-08,176.321183689984
2018-03-09,186.752871447147
2018-03-10,177.667481665012
2018-03-11,187.846217233864
2018-03-12,178.648995420504
2018-03-13,175.721378805392
2018-03-14,160.902820981768
2018-03-15,164.701304578563
2018-03-16,166.161816907622
2018-03-17,152.891359898531
2018-03-18,153.69999515973
2018-03-19,159.938320137947
2018-03-20,168.42747353792
2018-03-21,168.041747454981
2018-03-22,163.695333177961
2018-03-23,166.595142770783
2018-03-24,159.993772938765
2018-03-25,159.918001936249
2018-03-26,149.184947287124
2018-03-27,136.319414747976
2018-03-28,131.284918869867
2018-03-29,115.6617471196
2018-03-30,118.263547819808
2018-03-31,116.087309016232
2018-04-01,114.628859257421
2018-04-02,118.626651395473
2018-04-03,134.187607567913
2018-04-04,118.048879866001
2018-04-05,119.190740746955
2018-04-06,112.991340812058
2018-04-07,115.790999882989
2018-04-08,117.525173297459
2018-04-09,114.51546477159
2018-04-10,113.993565130512
2018-04-11,117.279986372662
2018-04-12,129.349939260336
2018-04-13,126.101532735581
2018-04-14,126.468912184743
2018-04-15,132.253878376368
2018-04-16,128.507759631739
2018-04-17,132.904505958305
2018-04-18,140.447703268296
2018-04-19,146.127476268894
2018-04-20,155.620276695215
2018-04-21,148.143904436457
2018-04-22,146.841616806718
2018-04-23,152.070805939488
2018-04-24,165.305886721445
2018-04-25,144.931746390304
2018-04-26,153.803663531753
2018-04-27,146.36842751086
2018-04-28,151.923743928437
2018-04-29,153.347491399849
2018-04-30,148.04890718879
2018-05-01,147.990156165236
2018-05-02,151.169924465226
2018-05-03,161.247604953236
2018-05-04,169.151074345046
2018-05-05,177.339112859731
2018-05-06,171.317601264695
2018-05-07,164.124189199841
2018-05-08,159.463222982928
2018-05-09,156.541277966004
2018-05-10,149.147775979038
2018-05-11,136.849904486082
2018-05-12,142.144207897643
2018-05-13,144.685616010495
2018-05-14,147.397849009702
2018-05-15,139.515979924371
2018-05-16,138.958376167905
2018-05-17,132.317757093371
2018-05-18,135.88750469823
2018-05-19,134.674392791222
2018-05-20,139.123795088676
2018-05-21,134.617103435411
2018-05-22,128.343848135077
2018-05-23,118.820941473555
2018-05-24,122.860123134549
2018-05-25,118.255793377571
2018-05-26,118.133975506004
2018-05-27,117.673325482063
2018-05-28,111.022463516678
2018-05-29,119.38791457248
2018-05-30,117.238682900548
2018-05-31,118.026844467697
2018-06-01,119.946189754747
2018-06-02,123.317369406537
2018-06-03,125.026493630578
2018-06-04,119.506046476253
2018-06-05,121.817438870842
2018-06-06,121.237579755284
2018-06-07,121.340893042694
2018-06-08,119.956218008314
2018-06-09,117.884742390275
2018-06-10,106.243351623283
2018-06-11,106.82226567958
2018-06-12,99.3025773387117
2018-06-13,93.5163083771874
2018-06-14,100.476349239086
2018-06-15,95.3661235180864
2018-06-16,96.5368886437366
2018-06-17,94.9656598486225
2018-06-18,98.582476279477
2018-06-19,98.5222920955673
2018-06-20,97.7864539699273
2018-06-21,96.6845504287697
2018-06-22,85.0369148253909
2018-06-23,83.0378906328051
2018-06-24,80.7332657079108
2018-06-25,81.6371550011033
2018-06-26,76.2311700168447
2018-06-27,80.7431876723357
2018-06-28,74.5329645994328
2018-06-29,79.5473635618612
2018-06-30,80.7568393352382
2018-07-01,79.8942987280615
2018-07-02,85.4421537368367
2018-07-03,84.8165594731547
2018-07-04,85.3319573302771
2018-07-05,83.1560969614995
2018-07-06,82.9609530960151
2018-07-07,84.0935203513766
2018-07-08,82.3045223542629
2018-07-09,80.4489478278314
2018-07-10,75.7209804827316
2018-07-11,78.0722846916155
2018-07-12,75.6785246938767
2018-07-13,76.4411561585408
2018-07-14,76.2321622444649
2018-07-15,78.3083871571588
2018-07-16,83.4380087413971
2018-07-17,88.980402730847
2018-07-18,86.3878933213263
2018-07-19,86.0879331737222
2018-07-20,81.7015357578887
2018-07-21,83.6488123382284
2018-07-22,82.2446074227504
2018-07-23,81.4164735082705
2018-07-24,89.0793022009744
2018-07-25,86.5818104840288
2018-07-26,83.3201040843146
2018-07-27,84.4349384940137
2018-07-28,83.8444231993277
2018-07-29,84.0014989224588
2018-07-30,82.1667197439979
2018-07-31,78.6732701099962
2018-08-01,77.5656731330169
2018-08-02,76.2060484146174
2018-08-03,77.5946806465515
2018-08-04,73.0418796824918
2018-08-05,74.5859382372326
2018-08-06,73.6415425086449
2018-08-07,67.7550512732558
2018-08-08,62.0471875760026
2018-08-09,63.5799424151142
2018-08-10,58.927880217966
2018-08-11,58.5254479997816
2018-08-12,59.3201886390667
2018-08-13,56.5979239434606
2018-08-14,53.9794902843111
2018-08-15,54.3750807123335
2018-08-16,55.0368322916056
2018-08-17,61.2634980623618
2018-08-18,57.2415582417945
2018-08-19,57.9061778289499
2018-08-20,53.6060371550627
2018-08-21,56.4880545035921
2018-08-22,55.1794755020279
2018-08-23,57.148438923055
2018-08-24,57.9073034737804
2018-08-25,57.889339967451
2018-08-26,56.8674544856384
2018-08-27,60.2718635289647
2018-08-28,63.3297580368089
2018-08-29,61.4966083502088
2018-08-30,60.0253272053564
2018-08-31,62.1095630725427
2018-09-01,66.2803406279616
2018-09-02,66.1308481356612
2018-09-03,65.3529086999781
2018-09-04,67.7224751378735
2018-09-05,58.7046083802418
2018-09-06,57.3157376729554
2018-09-07,55.8450652765132
2018-09-08,53.0754678606272
2018-09-09,54.7950945820333
2018-09-10,54.068087993437
2018-09-11,51.7455420135678
2018-09-12,51.6851514056047
2018-09-13,54.69009421429
2018-09-14,56.8167317058163
2018-09-15,56.6153766438249
2018-09-16,56.8384665992689
2018-09-17,52.2442917267553
2018-09-18,54.1232611557572
2018-09-19,54.105018866014
2018-09-20,56.5542400542217
2018-09-21,60.7824111255352
2018-09-22,60.4930970363573
2018-09-23,61.5298562367324
2018-09-24,57.8868560369727
2018-09-25,57.3402143663939
2018-09-26,57.2937069311568
2018-09-27,63.148056537894
2018-09-28,61.7965899603029
2018-09-29,61.4648185789793
2018-09-30,61.0281947826419
2018-10-01,60.0140053279579
2018-10-02,59.3874909713069
2018-10-03,57.17542294938
2018-10-04,58.0038518460271
2018-10-05,58.5163373180585
2018-10-06,57.5832903716843
2018-10-07,57.9082288598552
2018-10-08,59.1458433721133
2018-10-09,58.4179388177846
2018-10-10,57.4280777431805
2018-10-11,50.7574061958862
2018-10-12,52.9852085801042
2018-10-13,52.8527067810508
2018-10-14,51.3759689953656
2018-10-15,53.5943308728589
2018-10-16,53.0856450162613
2018-10-17,52.8026700928216
2018-10-18,51.7163545453888
2018-10-19,52.4370873191954
2018-10-20,52.8389836080736
2018-10-21,52.2037288646838
2018-10-22,51.734075044345
2018-10-23,52.0892006446675
2018-10-24,51.8477327376298
2018-10-25,51.7844951529331
2018-10-26,51.5936570185655
2018-10-27,51.4947588183618
2018-10-28,51.3622392987575
2018-10-29,48.6648692871507
2018-10-30,48.9092491653263
2018-10-31,49.4558908709903
2018-11-01,50.1080857054919
2018-11-02,51.0868335134108
2018-11-03,50.6243121698395
2018-11-04,53.8970711988914
2018-11-05,53.2824207980315
2018-11-06,55.5231066581782
2018-11-07,53.7593983893996
2018-11-08,52.0629881618329
2018-11-09,51.513118173873
2018-11-10,51.801726198649
