date,scenario,base_equity_usd,shocked_equity_usd,change_usd,change_fraction_of_base,btc_move,alt_usd_move,usdt_usd_move,futures_basis_move
2019-11-11,futures_basis_down5,1998344.8811140019,1998344.8811140019,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-11,futures_basis_up5,1998344.8811140019,1998344.8811140019,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-12,btc_down20,2015713.6404754575,1612673.3123803663,-403040.3280950913,-0.19994919913327763,-0.2,0.0,0.0,0.0
2019-11-12,btc_up20,2015713.6404754575,2418753.968570549,403040.3280950915,0.19994919913327774,0.2,0.0,0.0,0.0
2019-11-12,alts_down30,2015713.6404754575,2015713.6404754575,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-12,joint_down,2015713.6404754575,1612673.3123803663,-403040.3280950913,-0.19994919913327763,-0.2,-0.3,0.0,0.0
2019-11-12,joint_up,2015713.6404754575,2418753.968570549,403040.3280950915,0.19994919913327774,0.2,0.3,0.0,0.0
2019-11-12,usdt_down5,2015713.6404754575,2015713.6404754575,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-12,futures_basis_down5,2015713.6404754575,2015713.6404754575,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-12,futures_basis_up5,2015713.6404754575,2015713.6404754575,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-13,btc_down20,2020378.2485825354,1616204.9988660284,-404173.24971650704,-0.20004830778596455,-0.2,0.0,0.0,0.0
2019-11-13,btc_up20,2020378.2485825354,2424551.498299042,404173.2497165068,0.20004830778596444,0.2,0.0,0.0,0.0
2019-11-13,alts_down30,2020378.2485825354,2020378.2485825354,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-13,joint_down,2020378.2485825354,1616204.9988660284,-404173.24971650704,-0.20004830778596455,-0.2,-0.3,0.0,0.0
2019-11-13,joint_up,2020378.2485825354,2424551.498299042,404173.2497165068,0.20004830778596444,0.2,0.3,0.0,0.0
2019-11-13,usdt_down5,2020378.2485825354,2020378.2485825354,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-13,futures_basis_down5,2020378.2485825354,2020378.2485825354,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-13,futures_basis_up5,2020378.2485825354,2020378.2485825354,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-14,btc_down20,1982993.5418899024,1586497.2335119222,-396496.30837798025,-0.19994836090091214,-0.2,0.0,0.0,0.0
2019-11-14,btc_up20,1982993.5418899024,2379489.850267883,396496.3083779805,0.19994836090091225,0.2,0.0,0.0,0.0
2019-11-14,alts_down30,1982993.5418899024,1982993.5418899024,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-14,joint_down,1982993.5418899024,1586497.2335119222,-396496.30837798025,-0.19994836090091214,-0.2,-0.3,0.0,0.0
2019-11-14,joint_up,1982993.5418899024,2379489.850267883,396496.3083779805,0.19994836090091225,0.2,0.3,0.0,0.0
2019-11-14,usdt_down5,1982993.5418899024,1982993.5418899024,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-14,futures_basis_down5,1982993.5418899024,1982993.5418899024,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-14,futures_basis_up5,1982993.5418899024,1982993.5418899024,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-15,btc_down20,1960539.5300460446,1568334.0240368359,-392205.50600920874,-0.2000497822147955,-0.2,0.0,0.0,0.0
2019-11-15,btc_up20,1960539.5300460446,2352745.036055254,392205.5060092092,0.20004978221479575,0.2,0.0,0.0,0.0
2019-11-15,alts_down30,1960539.5300460446,1960539.5300460446,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-15,joint_down,1960539.5300460446,1568334.0240368359,-392205.50600920874,-0.2000497822147955,-0.2,-0.3,0.0,0.0
2019-11-15,joint_up,1960539.5300460446,2352745.036055254,392205.5060092092,0.20004978221479575,0.2,0.3,0.0,0.0
2019-11-15,usdt_down5,1960539.5300460446,1960539.5300460446,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-15,futures_basis_down5,1960539.5300460446,1960539.5300460446,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-15,futures_basis_up5,1960539.5300460446,1960539.5300460446,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-16,btc_down20,1966309.8367379736,1573150.269390379,-393159.56734759454,-0.19994792275454917,-0.2,0.0,0.0,0.0
2019-11-16,btc_up20,1966309.8367379736,2359469.404085568,393159.56734759454,0.19994792275454917,0.2,0.0,0.0,0.0
2019-11-16,alts_down30,1966309.8367379736,1966309.8367379736,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-16,joint_down,1966309.8367379736,1573150.269390379,-393159.56734759454,-0.19994792275454917,-0.2,-0.3,0.0,0.0
2019-11-16,joint_up,1966309.8367379736,2359469.404085568,393159.56734759454,0.19994792275454917,0.2,0.3,0.0,0.0
2019-11-16,usdt_down5,1966309.8367379736,1966309.8367379736,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-16,futures_basis_down5,1966309.8367379736,1966309.8367379736,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-16,futures_basis_up5,1966309.8367379736,1966309.8367379736,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-17,btc_down20,1972679.9320228624,1578246.3456182901,-394433.58640457224,-0.19994809092020557,-0.2,0.0,0.0,0.0
2019-11-17,btc_up20,1972679.9320228624,2367113.518427435,394433.5864045725,0.19994809092020568,0.2,0.0,0.0,0.0
2019-11-17,alts_down30,1972679.9320228624,1972679.9320228624,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-17,joint_down,1972679.9320228624,1578246.3456182901,-394433.58640457224,-0.19994809092020557,-0.2,-0.3,0.0,0.0
2019-11-17,joint_up,1972679.9320228624,2367113.518427435,394433.5864045725,0.19994809092020568,0.2,0.3,0.0,0.0
2019-11-17,usdt_down5,1972679.9320228624,1972679.9320228624,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-17,futures_basis_down5,1972679.9320228624,1972679.9320228624,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-17,futures_basis_up5,1972679.9320228624,1972679.9320228624,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-18,btc_down20,1887577.0244563995,1509964.0195651199,-377613.0048912796,-0.2000517064992502,-0.2,0.0,0.0,0.0
2019-11-18,btc_up20,1887577.0244563995,2265190.0293476796,377613.0048912801,0.20005170649925044,0.2,0.0,0.0,0.0
2019-11-18,alts_down30,1887577.0244563995,1887577.0244563995,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-18,joint_down,1887577.0244563995,1509964.0195651199,-377613.0048912796,-0.2000517064992502,-0.2,-0.3,0.0,0.0
2019-11-18,joint_up,1887577.0244563995,2265190.0293476796,377613.0048912801,0.20005170649925044,0.2,0.3,0.0,0.0
2019-11-18,usdt_down5,1887577.0244563995,1887577.0244563995,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-18,futures_basis_down5,1887577.0244563995,1887577.0244563995,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-18,futures_basis_up5,1887577.0244563995,1887577.0244563995,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-19,btc_down20,1906104.821135278,2325024.4569082223,418919.6357729442,0.2197778585562966,-0.2,0.0,0.0,0.0
2019-11-19,btc_up20,1906104.821135278,1487185.1853623341,-418919.63577294396,-0.21977785855629647,0.2,0.0,0.0,0.0
2019-11-19,alts_down30,1906104.821135278,1906104.821135278,0.0,0.0,0.0,-0.3,0.0,0.0
2019-11-19,joint_down,1906104.821135278,2325024.4569082223,418919.6357729442,0.2197778585562966,-0.2,-0.3,0.0,0.0
2019-11-19,joint_up,1906104.821135278,1487185.1853623341,-418919.63577294396,-0.21977785855629647,0.2,0.3,0.0,0.0
2019-11-19,usdt_down5,1906104.821135278,1906104.821135278,0.0,0.0,0.0,0.0,-0.05,0.0
2019-11-19,futures_basis_down5,1906104.821135278,1906104.821135278,0.0,0.0,0.0,0.0,0.0,-0.05
2019-11-19,futures_basis_up5,1906104.821135278,1906104.821135278,0.0,0.0,0.0,0.0,0.0,0.05
2019-11-20,btc_down20,1912099.9918209158,1529820.5934567328,-382279.398364183,-0.19992646828063304,-0.2,0.0,0.0,0.0
2019-11-20,btc_up20,1912099.9918209158,2294379.390185099,382279.39836418326,0.19992646828063315,0.2,0.0,0.0,0.0
2019-11-20,alts_down30,1912099.9918209158,1912099.9918209158,0.0,0.0,0.0,-0.3,0.0,0.0
