posting_date,model_sat,wallet_sat,residual_sat,symbol
2021-06-03,1973323,1973323,0,BNBUSDT
2021-06-04,8040131,8040131,0,BNBUSDT
2021-06-05,17207169,17207169,0,BNBUSDT
2021-06-06,14371531,14371531,0,BNBUSDT
2021-06-07,16246781,16246781,0,BNBUSDT
2021-06-08,3312730,3312730,0,BNBUSDT
2021-06-09,2855399,2855399,0,BNBUSDT
2021-06-10,658341150,658341150,0,BNBUSDT
2021-06-11,1192946696,1192946696,0,BNBUSDT
