posting_date,model_sat,wallet_sat,residual_sat,symbol
2021-05-18,99604489,99604489,0,ETHUSDM21
2021-05-25,2687931,2687931,0,ETHUSDM21
2021-06-03,988552,988552,0,ETHUSDM21
2021-06-04,-1879862,-1879862,0,ETHUSDM21
2021-06-25,13992024794,13992024794,0,ETHUSDM21
