date,btc,usdt,ada,bch,bnb,doge,dot,eos,eth,link,ltc,trx,xrp,yfi
2018-03-16,8376.90449824664,0.999361990156857,0.177149279639217,984.788013603633,9.16445150128412,0.0034927391399666,,,604.484301870251,0.426593943135902,166.161816907622,,0.683820974841733,
2018-03-17,7881.66192051432,1.00213155469035,0.151992326367201,948.7221859149,8.92651078595869,0.0032269912980974,,,550.865004091175,0.372294763217935,152.891359898531,,0.629263259870452,
2018-03-18,8189.01671917008,0.999895710650142,0.155562053669981,931.329993261159,8.92458308696607,0.0031419543370107,,,538.26132817066,0.372511409816821,153.69999515973,,0.65036021978874,
2018-03-19,8537.0156233197,0.997583442710185,0.186134608796284,987.074591124265,8.85434513964279,0.0034466447196938,,,550.138212741087,0.382153448086691,159.938320137947,,0.710679386702891,
2018-03-20,8895.54717913501,1.00122594278167,0.201594625604755,1056.98770498862,9.13097690062664,0.0036414531630481,,,555.636667153711,0.393241563969796,168.42747353792,,0.698126371881746,
2018-03-21,8879.5942565751,1.00102845842731,0.205851340270544,1024.47281811768,9.90172086104792,0.0035958201895991,,,557.397838983051,0.44243639994311,168.041747454981,,0.676698417748558,
2018-03-22,8710.66493512566,0.999928598738594,0.199120173004262,1011.55293425904,10.0508088126988,0.0035279377628127,,,539.114045295149,0.421759193398987,163.695333177961,,0.651797737695772,
2018-03-23,8771.74632349503,1.00074650651281,0.183217608598131,1014.99443057342,11.5770388379523,0.003493603402411,,,537.592859731151,0.408365065973213,166.595142770783,,0.631876071955127,
2018-03-24,8610.9885163647,0.999738689838716,0.18759266575865,981.529734645958,13.3206166431783,0.0034738565544438,,,525.082402980713,0.419578824923814,159.993772938765,,0.632444532825007,
2018-03-25,8440.61092255991,0.999880043889331,0.181112400656988,969.912256692502,12.7211197079931,0.0034257985756114,,,522.222801870251,0.404949090837926,159.918001936249,,0.633474069245203,
2018-03-26,8171.18435447107,1.00208741032459,0.165260666119296,918.110459311229,12.1086893802464,0.003235211182198,,,489.817600526008,0.371670180436717,149.184947287124,,0.592746778708739,
2018-03-27,7837.26531940386,1.00085305486161,0.153344520839525,877.602628420485,11.4596786653439,0.0031045218912661,,,450.549594389246,0.345109658983058,136.319414747976,,0.572639663638041,
2018-03-28,7933.64272969024,0.998835412037103,0.157331350570277,858.714762966053,11.606592506173,0.0031416931904015,,,445.458083576856,0.351496773415889,131.284918869867,,0.572213927239368,
2018-03-29,7108.5708132671,0.997962040994306,0.143008552245136,715.876549737098,10.2058368498313,0.0027593004315441,,,385.35647019287,0.282655095654117,115.6617471196,,0.506565087501836,
2018-03-30,6832.14906633548,1.00079223542913,0.141958372390385,695.33191200015,10.2936970647815,0.0027202146550679,,,392.467127703098,0.285921433727208,118.263547819808,,0.497079360956851,
2018-03-31,6922.2812969024,1.00129045085917,0.15129384569272,683.045280521779,11.0451718373792,0.0027524680447794,,,394.512378141438,0.279878827164228,116.087309016232,,0.500415818278695,
2018-04-01,6804.52487931035,1.0004620092486,0.14712129265775,641.149179549518,11.0446836074704,0.0026891172122601,,,378.066090298071,0.262099608668543,114.628859257421,,0.478626898379302,
2018-04-02,7033.25960958504,0.999331355048835,0.151927913735328,660.570282495336,12.5751277580758,0.0027674085006016,,,383.397693746347,0.27300716891853,118.626651395473,,0.492125195429526,
2018-04-03,7420.80051548802,1.00095729584106,0.169462417480685,709.091321734479,13.2757850872895,0.002999948287016,,,415.214929865576,0.29604775346884,134.187607567913,,0.547541243761318,
2018-04-04,6780.54360140269,1.00019322165044,0.151719829624405,646.386905918414,12.1529319654917,0.0026903664163809,,,378.529877264757,0.286924518676729,118.048879866001,,0.490211573912336,
2018-04-05,6798.42261659848,1.00056147894211,0.147662197564594,643.356932021216,12.4492522207691,0.0027479265275418,,,382.700794272355,0.2860042516199,119.190740746955,,0.491251478903564,
2018-04-06,6610.49234979544,1.00217916361097,0.142718322490327,608.902985534487,12.2758828015169,0.0026746977113861,,,369.936752776154,0.275124967159781,112.991340812058,,0.469963153184527,
2018-04-07,6886.46947194623,1.00110628998605,0.147011107462615,639.588111285759,12.3969776526392,0.0027878188245039,,,384.50724956166,0.302755422895501,115.790999882989,,0.483558077128615,
2018-04-08,7009.99610432496,0.998634617684785,0.155543287061561,651.394619189361,12.1173614366768,0.0028241164340565,,,399.415550847458,0.325773614495009,117.525173297459,,0.49841070436267,
2018-04-09,6736.89282378726,0.998722059270302,0.150712776976614,633.481205704695,11.7984451787485,0.0027397794869402,,,396.165397136178,0.309329906035189,114.51546477159,,0.484668703750037,
2018-04-10,6816.71861542957,1.00005544035992,0.154979479750415,649.287514269056,11.9791397282215,0.0030408212336905,,,413.452699298656,0.355644326499079,113.993565130512,,0.489038728709343,
2018-04-11,6944.78585710111,1.00085053703312,0.166188967380387,661.79195727806,12.0154074944441,0.0033854367818241,,,429.797426651081,0.358475338975872,117.279986372662,,0.539131243376364,
2018-04-12,7904.33027527762,0.999013269437015,0.216933664159066,733.569507089449,12.8898694340239,0.0038031388448578,,,493.565206604325,0.387382732761787,129.349939260336,,0.637240062405948,
2018-04-13,7919.06469462303,1.000118413338,0.202790622784439,742.08579330116,13.5878166459698,0.0040156938357533,,,496.317744301578,0.383038898694414,126.101532735581,,0.648560451780365,
2018-04-14,8006.41794330801,0.999635491179438,0.204583936537135,739.306890127692,13.2442533684905,0.0041369265704333,,,503.221350964348,0.395133093970962,126.468912184743,,0.641764962888294,
2018-04-15,8342.27110140269,0.999465304778062,0.225892228926347,778.704627501925,13.0632934626353,0.0046093844108796,,,531.263950029223,0.423042360841001,132.253878376368,,0.69109152220678,
2018-04-16,8046.98213354763,0.998660661848921,0.254200884292808,765.151755546156,12.2120461438336,0.0046062015955985,,,510.983758328463,0.4084505503812,128.507759631739,,0.660704379111071,
2018-04-17,7887.73795791935,0.999278755687704,0.243194896754147,757.342022367633,11.7738845741809,0.0047420460555813,,,502.126641437756,0.417884758325148,132.904505958305,,0.655013868611098,
2018-04-18,8162.83486177674,0.99936335426205,0.262312248487123,894.581036107003,12.2531066837375,0.0054691588369992,,,524.994593804793,0.446066710114382,140.447703268296,,0.712415761087538,
2018-04-19,8272.96731589714,0.998706831700395,0.269539840516443,964.951801147875,12.36821475637,0.0057975153850844,,,566.582526300409,0.48182560841809,146.127476268894,,0.77417497323578,
2018-04-20,8839.5011320865,1.0009617697991,0.300440995815211,1128.59161575868,12.5666670764782,0.0057893153982615,,,616.317340736412,0.483950513252374,155.620276695215,,0.921068712737321,
2018-04-21,8863.54082904734,1.00073991177419,0.285776630872928,1150.89677899461,13.2633442458936,0.0054961173459571,,,605.396331092928,0.490130506946965,148.143904436457,,0.86076423169796,
2018-04-22,8800.95908708358,1.00088166189518,0.282630128720755,1205.0226370241,12.8966024159842,0.0055734856831497,,,621.139101402688,0.498113502063872,146.841616806718,,0.862756463192329,
2018-04-23,8930.78463354763,0.999926193406938,0.28727233824035,1427.86621398361,13.61718606255,0.0056272118970194,,,642.581729398013,0.493322907868269,152.070805939488,,0.875093511851143,
2018-04-24,9652.21378872005,1.00099898376483,0.311671641621693,1413.68601603219,15.3865193947966,0.0058180980120153,,,705.007020455874,0.536378868163587,165.305886721445,,0.930464268638418,
2018-04-25,8855.50893658679,0.999971644758817,0.268871024071783,1279.64050012981,13.3081523968065,0.0051208723517287,,,614.546471654004,0.437523625162963,144.931746390304,,0.791885096315503,
2018-04-26,9264.72742694331,0.999606282225359,0.292073613656313,1413.98867058329,14.6466015166062,0.0055910519299339,,,661.796761835184,0.488625001069794,153.803663531753,,0.84680147437501,
2018-04-27,8981.33079018118,0.998916516278869,0.286899060743094,1340.98552968447,14.2865594816265,0.0054424279267703,,,648.91000087668,0.454197129130417,146.36842751086,,0.812587997225628,
2018-04-28,9341.82468468732,0.998747429969083,0.357936757747687,1391.31515117773,15.1746715725185,0.0055476319422697,,,682.535550555231,0.484036168560995,151.923743928437,,0.863099674417557,
2018-04-29,9396.99762974869,0.997889457717451,0.362693114445199,1439.92885361402,15.0054094936242,0.0054913604262151,,,688.306110169492,0.516208335391523,153.347491399849,,0.865753462938615,
2018-04-30,9228.7264836353,0.999604835289672,0.336566161881449,1344.12197132676,14.2351893746292,0.005281223682009,,,667.063407656341,0.542428447653946,148.04890718879,,0.826351325431972,
2018-05-01,9072.16875745178,0.998694115984573,0.35453851397843,1336.44572958854,14.1223560653071,0.0051119751529719,,,671.531682349503,0.545128985314829,147.990156165236,,0.834820220449863,
2018-05-02,9204.12764056108,0.997037928982996,0.371304345295199,1451.4956101166,14.3292840588807,0.005327472191133,,,686.611843366452,0.563489416400543,151.169924465226,,0.857569917379962,
2018-05-03,9750.70014640561,0.994552822875728,0.365694662040409,1500.27370907274,14.65524571808,0.0055594497551065,,,778.377544126242,0.567176769915406,161.247604953236,,0.878975243718271,
2018-05-04,9696.64290999416,0.99650020792271,0.358429471627827,1511.27543756864,14.3239471566466,0.0052711886336916,,,783.391213617767,0.582006482165378,169.151074345046,,0.888938431607206,
2018-05-05,9795.92577206312,0.992107478795302,0.363060985077218,1728.50571522482,14.332678799333,0.0051719477422606,,,811.356392168323,0.569312028539733,177.339112859731,,0.897898692870463,
2018-05-06,9595.08681940386,0.989768685859486,0.343015380628048,1743.21760733492,13.9006934050801,0.0049642822708695,,,784.875179719462,0.536789016890913,171.317601264695,,0.858129758606978,
2018-05-07,9339.5108471654,0.998121826519839,0.329493370432018,1641.58233837437,13.6308971014073,0.0049213670554475,,,747.835312098188,0.571183655865998,164.124189199841,,0.82331232875995,
2018-05-08,9212.36963471654,0.99775640456823,0.324000216919943,1603.25790303769,13.5118926404156,0.0052828635185594,,,751.6712314436,0.553803597089886,159.463222982928,,0.807628278457998,
2018-05-09,9293.04227352425,0.998351714766277,0.317666222635614,1622.72597631329,14.6362039428506,0.0049980690213184,,,748.334789596727,0.53849170893375,156.541277966004,,0.79358689654938,
2018-05-10,9037.53050905903,1.00087215953531,0.294634330295722,1526.04216467774,13.9012774566639,0.0047573439729074,,,725.943168907072,0.529053106129977,149.147775979038,,0.755921404038355,
2018-05-11,8419.75858737581,1.00067636689019,0.258261534473965,1368.52657730368,12.9245046603097,0.004271560493178,,,679.532485680888,0.469075406537555,136.849904486082,,0.678869625373654,
2018-05-12,8485.77526680304,1.00126280654453,0.26541329392231,1461.25658111099,12.9676074593436,0.0043251560816676,,,685.777640268849,0.463737576888774,142.144207897643,,0.686051700437085,
2018-05-13,8695.83309380479,1.0004577830237,0.278579849499805,1479.71188733121,13.1187893587545,0.0044914299621973,,,731.426734365868,0.503624443310162,144.685616010495,,0.73456336793341,
2018-05-14,8671.07417475161,0.999724801607427,0.266081689519885,1420.02629326487,12.8613708619129,0.0044560066914587,,,726.421808883694,0.515952665602319,147.397849009702,,0.729064505979726,
2018-05-15,8488.463421391,1.00099712831954,0.255576350444704,1336.06796423948,12.5745204683296,0.0045197100068311,,,706.471170660433,0.504530777298744,139.515979924371,,0.692088924618943,
2018-05-16,8327.75620134424,1.00141946315097,0.250875013482304,1274.53644043953,12.2060946630266,0.0043762331575461,,,705.390606954997,0.479384253557503,138.958376167905,,0.701596173021277,
2018-05-17,8050.51623933372,1.00096925144789,0.239609443451748,1196.51365363511,12.416886337048,0.0041439991874889,,,668.044736995909,0.440029327870567,132.317757093371,,0.657470720834192,
2018-05-18,8233.08645528931,1.00051090277056,0.242997799296892,1201.91313506516,15.2293665713229,0.0042293600901804,,,693.651683810637,0.459775362465852,135.88750469823,,0.676467521047416,
2018-05-19,8229.48293571011,0.998795588763791,0.241225181289371,1177.32616220485,14.2368029576064,0.0042515708129966,,,693.809580654588,0.450250055762257,134.674392791222,,0.673805421666535,
2018-05-20,8511.44883021625,0.998133859654199,0.254578643203985,1286.06393547714,14.0951160247998,0.0043692489780545,,,713.591691408533,0.453133919070895,139.123795088676,,0.697826179203801,
2018-05-21,8398.62312653419,0.999389118833069,0.246476375573736,1229.04448060752,14.6698759968383,0.0042341529251521,,,697.845526008182,0.423796188804577,134.617103435411,,0.676965617107922,
2018-05-22,8007.52653214495,0.999360045181111,0.221187816791232,1138.82541815406,13.8900021799907,0.0038108420150141,,,643.667876680304,0.375212603030142,128.343848135077,,0.640551271048514,
2018-05-23,7520.86767913501,1.00042859690568,0.199672160119022,1001.6808851935,12.5203761621555,0.0034410585845718,,,578.229988603156,0.345064121097986,118.820941473555,,0.59279230547006,
2018-05-24,7575.62448597312,1.00060415097933,0.207047576163404,1069.95833662166,12.9944678172115,0.0035378489413976,,,600.610572764465,0.364285216026476,122.860123134549,,0.628663517069813,
2018-05-25,7425.37567445938,0.999469585626437,0.196463902383803,1004.07823730894,12.7972544727136,0.0034511160863578,,,578.594272939801,0.344678382431742,118.255793377571,,0.602163513650178,
2018-05-26,7326.30318644068,0.998235116871977,0.194909243259734,1005.52870302624,12.7371827181244,0.0034120950056304,,,584.287411455289,0.364095880767853,118.133975506004,,0.607458652782143,
2018-05-27,7338.19304441847,0.99900166415461,0.191747720510601,994.224333533323,12.5995340637451,0.0033610138656587,,,570.388842781999,0.346091285335875,117.673325482063,,0.603584567444593,
2018-05-28,7110.82388164816,1.0002072878481,0.173289196591606,884.202473925965,11.8329714099618,0.00316633204921,,,513.597075102279,0.314332884097178,111.022463516678,,0.55015632144118,
2018-05-29,7453.63372501461,0.999421776393494,0.201327908919596,986.757704158709,12.5627084633205,0.0034244283663124,,,563.903260958504,0.351150225250036,119.38791457248,,0.59829019994625,
2018-05-30,7374.6690490941,0.998135595327423,0.209707928035639,981.409463703262,12.5273428126753,0.0033412255417105,,,556.762384570427,0.335519175895138,117.238682900548,,0.601474605516674,
2018-05-31,7478.74186703682,0.998257681989405,0.222011722954296,992.933151212948,14.0622624451041,0.0034019053726036,,,575.469864699006,0.344620117753412,118.026844467697,,0.610638273473476,
2018-06-01,7519.83573728814,0.998485292797536,0.220139391341818,1000.06963254774,14.2105857856446,0.0034178982338463,,,578.827563997662,0.351049384006963,119.946189754747,,0.620257246345806,
2018-06-02,7637.44825306838,0.999481161487937,0.22703759194117,1082.08539631641,14.6573807865921,0.0035951189039601,,,591.811959088253,0.36752760935039,123.317369406537,,0.64276239684878,
2018-06-03,7702.15793308007,1.00001834264626,0.226109917674884,1165.94595369353,14.5826844323595,0.0036540457418015,,,618.232842781999,0.3614898155361,125.026493630578,,0.674551182130477,
2018-06-04,7486.65319959088,0.999625347999579,0.211582668869546,1099.50252845645,14.2606404074538,0.0035175255981563,,,589.882670660433,0.338180011657272,119.506046476253,,0.654442112956692,
2018-06-05,7611.14985271771,0.998001655730504,0.218175453282988,1145.54155120726,15.5752053580693,0.0036188374365092,,,607.180310344827,0.335076826936298,121.817438870842,,0.673306867791364,
2018-06-06,7650.77580713033,0.998846474016074,0.214137499228688,1127.11376286924,17.172631145977,0.0037597802158547,,,605.429444769141,0.327724184073254,121.237579755284,,0.672098614569527,
2018-06-07,7665.9478962595,0.998795328163252,0.209066082230616,1138.90106995432,16.3249679035435,0.0037232635655805,,,602.159334015196,0.304498534860218,121.340893042694,,0.675148262642534,
2018-06-08,7622.60233021625,0.999950661463029,0.205215227535982,1116.745280963,16.355415350106,0.0036440107458923,,,600.128180596143,0.297038098414375,119.956218008314,,0.673591053911641,
2018-06-09,7556.17169783752,0.999447948635376,0.201869503945679,1093.16586804263,16.0220951976667,0.0035815344854009,,14.299436303232,595.953623319696,0.3004750861546,117.884742390275,,0.660304984600145,
2018-06-10,6744.73580099357,1.00190034743067,0.172724795293666,932.164450268707,14.0288997837019,0.0030830737849407,,11.5864366075041,521.276917299825,0.240695185884397,106.243351623283,,0.574900970794974,
2018-06-11,6849.45268731736,0.999829952552035,0.178230783561585,956.947140131005,15.2050943750702,0.0031797017195016,,11.7652364605707,529.37152893045,0.262299683704207,106.82226567958,,0.595900681846826,
2018-06-12,6526.69968001169,1.00174764376299,0.16186302436094,864.524535641165,15.1431740329831,0.0030407358424747,,9.98362295629155,489.836085330216,0.225360218094746,99.3025773387117,,0.553835572871787,
2018-06-13,6306.51316803039,1.00062191842001,0.158069395860222,842.306140941523,14.5758307714758,0.0027064858857973,,10.0416899376121,474.450975160725,0.216759988071034,93.5163083771874,,0.529342683237514,
2018-06-14,6629.77012419638,1.0012736355704,0.170166425827775,895.215573621772,14.8492330809467,0.0029253027477715,,11.2341922552721,517.722229105786,0.23998194258021,100.476349239086,,0.55659871309399,
2018-06-15,6399.67404646406,0.999853871392549,0.161263768738246,841.737152094516,15.0864921801385,0.0027958855594974,,10.6616424055291,486.499246347165,0.223138188002984,95.3661235180864,,0.533372764824408,
2018-06-16,6495.31530917592,1.00026746761518,0.162102062359657,850.132175719616,15.7725181759294,0.0028889338175206,,10.5601463999906,497.322004675628,0.220914298099003,96.5368886437366,,0.533302376699965,
2018-06-17,6450.69397282291,0.999044402506941,0.160527711853938,846.358436408036,16.5254865531009,0.00286580845297,,10.3171050097807,495.830741087084,0.212981973526827,94.9656598486225,,0.526263515729452,
2018-06-18,6703.81258971362,0.999472152277475,0.163668999211301,883.724756334475,16.933254077842,0.0029922365688216,,10.6214028340409,516.850604032729,0.207344597129605,98.582476279477,,0.537684328611507,
2018-06-19,6732.50880917592,1.00031680894668,0.166143858874324,901.59567355509,16.682622774695,0.0029966435055701,,10.6536021114756,537.07477936879,0.21884297298621,98.5222920955673,,0.548014442374115,
2018-06-20,6753.20682583285,0.999388746159206,0.161779779508093,890.6064330213,16.1055629219446,0.0029976663166249,,10.3992833329534,535.268937755699,0.22435483806323,97.7864539699273,,0.539731276491992,
2018-06-21,6720.37323436587,0.999138359762444,0.158078203349042,871.755840254617,17.0432360197126,0.002922482149093,,10.3894438854897,525.611178258329,0.211728422435798,96.6845504287697,,0.534506024648011,
2018-06-22,6059.5758591467,1.00135146352186,0.138421980108327,752.875228501136,15.5341225618996,0.0025711620654402,,8.57049522788253,462.967082700175,0.184373659153673,85.0369148253909,,0.483273454242369,
2018-06-23,6174.22577936879,1.00314752157121,0.137813724728516,762.944788913154,15.6580508137673,0.0026121206149748,,8.4538679422624,475.24524050263,0.192003143357279,83.0378906328051,,0.488836856938574,
2018-06-24,6146.48719491526,1.00144726519527,0.130807952054234,746.146408160379,14.412336764695,0.0024787419943496,,8.0493010381314,454.388768264173,0.185431733713393,80.7332657079108,,0.475292465829824,
2018-06-25,6243.53544097019,0.999581828990845,0.135031620136311,755.27319575038,14.8539800569203,0.0025145738639457,,8.33272040224216,459.194290181181,0.179512701060913,81.6371550011033,0.0420704911070361,0.480842693587997,
2018-06-26,6096.12876621859,0.999099560344303,0.126349583155131,704.264926815712,13.9983223804269,0.0024165143177526,,7.61636403304761,432.493081531268,0.169095120625714,76.2311700168447,0.0377883972083784,0.45665003824362,
2018-06-27,6139.18968322618,1.00060955514188,0.127434793687943,713.969515722866,14.0612072804246,0.0024280837979592,,8.0118181280105,441.675166861485,0.171356717788216,80.7431876723357,0.0389794450806054,0.471249829874008,
2018-06-28,5858.63577819988,0.999125250231689,0.118262806215633,654.896626300867,14.0176083574642,0.0022562998985075,,7.36590155823498,419.791454120397,0.164072449334179,74.5329645994328,0.036076057638324,0.445834016741942,
2018-06-29,6220.9137150789,1.00020925313088,0.125876533322481,719.618682004007,14.5425678710794,0.0023909674196027,,7.78448561184296,436.736421098773,0.182360961350335,79.5473635618612,0.0367014622822335,0.455613536523825,
2018-06-30,6375.5412314436,0.997349204185112,0.13661825948501,741.462833610866,14.5903027265732,0.0025096712899878,,8.10318431373998,451.723416715371,0.224832405644941,80.7568393352382,0.0374827285379302,0.465709902667374,
2018-07-01,6361.40253886616,0.997453415608901,0.143596870959972,738.035825482854,14.3510924812153,0.0025066773908115,,8.13370636453328,451.798441554646,0.225820352961657,79.8942987280615,0.0366334326009528,0.462216609223616,
2018-07-02,6608.367157218,1.00081891516341,0.15467837063173,781.157152078618,14.5653744837596,0.002732037252545,,8.92975189610913,475.989448568089,0.253381954585639,85.4421537368367,0.0395767395537541,0.488879700599471,
2018-07-03,6498.3078591467,1.00013350118613,0.149318531501898,755.366187389078,14.108914427025,0.0026237415513934,,8.79571340251051,461.751690239626,0.235175721732619,84.8165594731547,0.0381053751297038,0.483515880551404,
2018-07-04,6579.33337638808,0.999382572916647,0.151353541122569,762.710075654555,13.9247214127812,0.0026572814731111,,8.88666231394189,465.729150204559,0.233187091419608,85.3319573302771,0.0388245893215253,0.490573225594705,
2018-07-05,6535.29840268849,0.998288899131226,0.147222572295009,734.630191863892,13.6771975130923,0.0025796978299435,,8.83232967616004,467.058666277031,0.216391873242946,83.1560969614995,0.0369706543825777,0.476618107235295,
2018-07-06,6598.45909585038,0.998882835787186,0.144904898833419,730.220662049253,13.4118103362981,0.0025926472251835,,8.60610565166656,468.512964640561,0.230290166317649,82.9609530960151,0.0358734168988908,0.476333932290838,
2018-07-07,6737.85608036236,0.999004862028633,0.14615090909147,761.827767048332,14.0658837199018,0.002606290437554,,8.77785012852123,480.533474868498,0.246416617890213,84.0935203513766,0.0365835919860375,0.482153247758056,
2018-07-08,6704.91998012858,0.998443200828841,0.145034657941721,748.731355127979,13.9153371032194,0.0026444827477183,,8.68861438969391,486.132053769725,0.247682576363146,82.3045223542629,0.0366898347944384,0.478302764416815,
2018-07-09,6664.02409351257,1.00022626531427,0.139607947865487,730.821516087051,13.541977395283,0.0026126792799651,,7.74340705641391,471.721562536528,0.23411326933573,80.4489478278314,0.035545088946783,0.473452422441502,
2018-07-10,6309.08400409118,1.00081116878642,0.128421641428198,688.119354561028,12.7891648618452,0.0023781740119192,,7.1629052073846,433.128439216832,0.211745556238198,75.7209804827316,0.0334715444278421,0.443094287275589,
2018-07-11,6377.97651139684,1.00424189923042,0.131167858759488,705.429471186435,12.688632021607,0.0023920995180975,,7.13082491681989,446.347075394506,0.204377620534979,78.0722846916155,0.0334619661677168,0.449404061420281,
2018-07-12,6159.46667621274,1.00029962193276,0.124287612512066,673.592524666756,11.9802624258524,0.0022424163042765,,6.73614420213072,423.881741963764,0.200188394930126,75.6785246938767,0.0317006258289861,0.431117252225185,
2018-07-13,6208.98557188779,1.00051542430845,0.137087465230306,692.558356960052,12.0733281334666,0.002307485116714,,6.83315930546062,431.35368264173,0.198833399042082,76.4411561585408,0.0330568867933912,0.436528815657106,
2018-07-14,6255.11247866744,1.00062334994598,0.136911585435716,700.678796552894,12.0625896028856,0.0023430306825803,,6.94888000012581,433.919185856225,0.193619710062764,76.2321622444649,0.0333411972170494,0.438731937081827,
2018-07-15,6347.60427381648,0.999333735091701,0.142486688882426,723.075675867797,12.2752607687622,0.0023892652708903,,7.36865944932268,448.72806779661,0.198499255607224,78.3083871571588,0.0343630675884045,0.446090499560475,
2018-07-16,6710.80743746347,0.999122574790848,0.157454937357367,801.622913106678,13.2293541389881,0.0028427742569471,,8.05366913165146,477.365285797779,0.221396363665439,83.4380087413971,0.0373296099033579,0.479972585674642,
2018-07-17,7320.59482787843,1.00007487013504,0.171560876871427,851.776140199178,13.7126233700966,0.0032447665890148,,8.80913118703178,499.438759789597,0.248972868911242,88.980402730847,0.0398602108378464,0.50871488502668,
2018-07-18,7376.03833927528,0.999472403514191,0.180721069767129,826.458206778435,12.8543630459523,0.0036773178678533,,8.61425350139786,479.001641145529,0.241489940567261,86.3878933213263,0.0397310263708948,0.486011317577769,
2018-07-19,7467.0342980713,0.999406937375323,0.182036510110959,823.215119547907,12.8757809835688,0.0038118516194252,,8.38617319592851,468.405446814728,0.231153614110668,86.0879331737222,0.0379545237897216,0.476135378304191,
2018-07-20,7327.25668293396,0.998600640851394,0.161189596462556,763.545750494089,11.9495881992122,0.0034164188739938,,7.85400481510998,447.55797194623,0.2121956502697,81.7015357578887,0.0348603194377864,0.444186257204371,
2018-07-21,7410.56562039743,1.00095679102953,0.164038296824545,790.909432024421,12.2037314598083,0.0035343645839723,,8.04566789527693,461.986799532437,0.219814932889384,83.6488123382284,0.0356550458042681,0.454912037699667,
2018-07-22,7399.48374693162,0.999094728594881,0.169202337684642,786.978741083555,12.0681603387638,0.0034988162658537,,7.84191823298928,457.135277907656,0.202177220055537,82.2446074227504,0.0351340999045158,0.449032956348532,
2018-07-23,7716.15862741087,0.998616560375524,0.165490563455489,782.776443283358,12.0282152859508,0.0034419361908543,,7.92467288708985,448.955673290473,0.196509724152384,81.4164735082705,0.0340505205599906,0.445620870498706,
2018-07-24,8397.61652162478,0.999446193194364,0.173170266166733,865.768318868342,12.1548796627143,0.0036400364526024,,8.57966594012537,478.036987726476,0.203775399559394,89.0793022009744,0.0381603498000242,0.458524525942191,
2018-07-25,8202.72039538282,0.998821221856844,0.172914932211339,833.964550275058,12.8714400417738,0.0035930020731009,,8.57476143126815,472.696508474576,0.244823865706822,86.5818104840288,0.0372751407016766,0.461119450720576,
2018-07-26,7913.93077819989,0.999018039266343,0.163789973589288,801.747208827103,13.3377907871759,0.0033754866656099,,8.29733811609825,463.433338690824,0.252703307138727,83.3201040843146,0.0358188907861036,0.44861434059338,
2018-07-27,8173.7746113384,0.999429919280554,0.165884411305187,819.75599405315,13.9730389123261,0.0034636749702268,,8.43386147886521,469.311792811221,0.264740734737379,84.4349384940137,0.0365408994942888,0.454675511009687,
2018-07-28,8190.36005669199,1.00018161001024,0.163180408660357,817.948507062674,14.6190374080819,0.0034228680333696,,8.29546141767658,467.32178842782,0.279667364441443,83.8444231993277,0.0368247989390267,0.454268923044554,
2018-07-29,8229.60583869083,0.99949596565694,0.163223368881342,831.933138547025,14.0000699101192,0.0032893289385406,,8.35547008439263,466.918763588545,0.329756746231998,84.0014989224588,0.0393811241528921,0.454201775302191,
2018-07-30,8171.83951928697,0.999369890110111,0.153395031042234,814.276052347141,13.2082641809579,0.0032878858999044,,7.74922123845591,455.8956735827,0.315742437248475,82.1667197439979,0.0364347183734708,0.446021856776597,
