posting_date,wallet_present,wallet_sat,model_sat,difference_sat,cumulative_difference_sat,within_wallet_period
2019-07-02,True,-981928410,-981928409.6082164,0.39178359508514404,0.8773888079449534,True
2019-07-03,True,-89787768,-89787768.65207513,-0.6520751267671585,0.22531368117779493,True
2019-07-04,True,-41662182,-41662182.54030007,-0.5403000712394714,-0.3149863900616765,True
2019-07-05,True,1091971769,1091971769.062507,0.06250691413879395,-0.25247947592288256,True
2019-07-06,True,2030309,2030309.0,0.0,-0.25247947592288256,True
2019-07-07,True,7021577,7021577.0,0.0,-0.25247947592288256,True
2019-07-08,True,102132689,102132689.48860729,0.4886072874069214,0.23612781148403883,True
2019-07-09,True,-199528208,-199528208.3415899,-0.34158989787101746,-0.10546208638697863,True
2019-07-10,True,119016797,119016797.24782819,0.2478281855583191,0.14236609917134047,True
2019-07-11,True,-9330010,-9330010.0,0.0,0.14236609917134047,True
2019-07-12,True,362562209,362562209.4948087,0.4948086738586426,0.637174773029983,True
2019-07-13,True,5150049,5150049.0,0.0,0.637174773029983,True
2019-07-14,True,651317,651317.0,0.0,0.637174773029983,True
2019-07-15,True,2502704404,2502704403.784964,-0.21503591537475586,0.4221388576552272,True
2019-07-16,True,-1136476834,-1136476834.5053368,-0.5053367614746094,-0.08319790381938219,True
2019-07-17,True,3717597426,3717597426.3304844,0.33048439025878906,0.24728648643940687,True
2019-07-18,True,285888120,285888119.4415477,-0.558452308177948,-0.3111658217385411,True
2019-07-19,True,-435431450,-435431449.6901997,0.30980032682418823,-0.0013654949143528938,True
2019-07-20,True,5815841,5815841.0,0.0,-0.0013654949143528938,True
2019-07-21,True,5656184,5656184.0,0.0,-0.0013654949143528938,True
2019-07-22,True,731511378,731511377.7773654,-0.22263455390930176,-0.22400004882365465,True
2019-07-23,True,-977,-977.0,0.0,-0.22400004882365465,True
2019-07-24,True,4745059,4745059.222637534,0.22263753414154053,-0.0013625146821141243,True
2019-07-25,True,215694710,215694710.33144122,0.3314412236213684,0.3300787089392543,True
2019-07-26,True,913194753,913194752.543814,-0.45618605613708496,-0.12610734719783068,True
2019-07-27,True,-1663458402,-1663458401.6745646,0.3254354000091553,0.1993280528113246,True
2019-07-28,True,-15745344,-15745344.0,0.0,0.1993280528113246,True
2019-07-29,True,-166123363,-166123362.9116097,0.0883902907371521,0.2877183435484767,True
2019-07-30,True,1296,1296.0,0.0,0.2877183435484767,True
2019-07-31,True,7232167,7232167.0,0.0,0.2877183435484767,True
2019-08-01,True,-978709455,-978709455.7046553,-0.7046552896499634,-0.4169369461014867,True
2019-08-02,True,-8180285,-8180284.4997151755,0.5002848245203495,0.08334787841886282,True
2019-08-03,True,280580348,280580347.724179,-0.2758209705352783,-0.1924730921164155,True
2019-08-04,True,-1644,-1644.0,0.0,-0.1924730921164155,True
2019-08-05,True,171836424,171836423.78748685,-0.21251314878463745,-0.40498624090105295,True
2019-08-06,True,112774412,112774412.40370022,0.40370021760463715,-0.0012860232964158058,True
2019-08-07,True,780314856,780314844.9932368,-11.006763219833374,-11.00804924312979,True
2019-08-08,True,993610969,993610980.1681448,11.168144822120667,0.16009557899087667,True
2019-08-09,True,-641918303,-641918304.0316745,-1.0316745042800903,-0.8715789252892137,True
2019-08-10,True,195169926,195169927.25405034,1.2540503442287445,0.38247141893953085,True
2019-08-11,True,-6584,-6584.0,0.0,0.38247141893953085,True
2019-08-12,True,-1514,-1514.0,0.0,0.38247141893953085,True
2019-08-13,True,-1675,-1675.0,0.0,0.38247141893953085,True
2019-08-14,True,187507598,187507597.76494384,-0.23505616188049316,0.14741525705903769,True
2019-08-15,True,391321214,391323641.8513052,2427.8513051867485,2427.9987204438075,True
2019-08-16,True,232783582,232781281.51488352,-2300.485116481781,127.51360396202654,True
2019-08-17,True,-103607927,-103607960.14435798,-33.14435797929764,94.3692459827289,True
2019-08-18,True,107152305,107152241.53479972,-63.465200275182724,30.904045707546175,True
2019-08-19,True,-920951327,-920951356.9896141,-29.989614129066467,0.9144315784797072,True
2019-08-20,True,290899492,290899491.29111594,-0.708884060382843,0.20554751809686422,True
2019-08-21,True,803320386,803320385.7933813,-0.20661866664886475,-0.0010711485520005226,True
2019-08-22,True,91254278,91254278.42272907,0.4227290749549866,0.42165792640298605,True
2019-08-23,True,333420217,333420216.5772753,-0.42272472381591797,-0.001066797412931919,True
2019-08-24,True,502579129,502579129.01421386,0.014213860034942627,0.013147062622010708,True
2019-08-25,True,9382276,9382275.985791206,-0.014208793640136719,-0.001061731018126011,True
2019-08-26,True,1242161249,1242161248.9905834,-0.009416580200195312,-0.010478311218321323,True
2019-08-27,True,9386754,9386753.297667762,-0.7023322377353907,-0.712810548953712,True
