posting_date,wallet_present,wallet_sat,model_sat,difference_sat,cumulative_difference_sat,within_wallet_period
2019-10-16,True,-357949631,-357949630,1,0,True
2019-10-17,True,-1866,-1866,0,0,True
2019-10-18,True,471250273,471250274,1,1,True
2019-10-19,True,-276,-276,0,1,True
2019-10-20,True,1899,1899,0,1,True
2019-10-21,True,85920821,85920821,0,1,True
2019-10-22,True,-17162669,-17162669,0,1,True
2019-10-23,True,7376255,7376255,0,1,True
2019-10-24,True,2598044875,2598044875,0,1,True
2019-10-25,True,159778904,159778948,44,45,True
2019-10-26,True,-4520525995,-4520526040,-45,0,True
2019-10-27,True,240776591,240776590,-1,-1,True
2019-10-28,True,834306302,834306267,-35,-36,True
2019-10-29,True,272073238,272073273,35,-1,True
2019-10-30,True,-496996964,-496996963,1,0,True
2019-10-31,True,-332824999,-332824999,0,0,True
2019-11-01,True,-1629,-1629,0,0,True
2019-11-02,True,-1619,-1619,0,0,True
2019-11-03,True,-380998,-380998,0,0,True
2019-11-04,True,1649,1649,0,0,True
2019-11-05,True,2224,2224,0,0,True
2019-11-06,True,3654,3654,0,0,True
2019-11-07,True,9526216,9526216,0,0,True
2019-11-08,True,428211496,428211535,39,39,True
2019-11-09,True,934561060,934561022,-38,1,True
2019-11-10,True,1749,1749,0,1,True
2019-11-11,True,27799982,27799982,0,1,True
2019-11-12,True,60063789,60063789,0,1,True
2019-11-13,True,111298420,111298418,-2,-1,True
2019-11-14,True,-109076794,-109076793,1,0,True
2019-11-15,True,3664424,3664424,0,0,True
2019-11-16,True,253403666,253403666,0,0,True
2019-11-17,True,1813,1813,0,0,True
2019-11-18,True,-128182980,-128182980,0,0,True
2019-11-19,True,219452782,219452790,8,8,True
2019-11-20,True,449119157,449119150,-7,1,True
2019-11-21,True,149544680,149544678,-2,-1,True
2019-11-22,True,3237405646,3237405647,1,0,True
2019-11-23,True,-19722013,-19722013,0,0,True
2019-11-24,True,191095599,191095600,1,1,True
2019-11-25,True,2891215731,2891215729,-2,-1,True
2019-11-26,True,-84138029,-84138028,1,0,True
2019-11-27,True,-87670239,-87670238,1,1,True
2019-11-28,True,361439459,361439458,-1,0,True
2019-11-29,True,1281316027,1281316090,63,63,True
2019-11-30,True,-769147824,-769147887,-63,0,True
2019-12-01,True,1361591141,1361591141,0,0,True
2019-12-02,True,186760934,186760933,-1,-1,True
2019-12-03,True,455353867,455353867,0,-1,True
2019-12-04,True,151877019,151877020,1,0,True
2019-12-05,True,99822173,99822174,1,1,True
2019-12-06,True,-58332730,-58332730,0,1,True
2019-12-07,True,-395089030,-395089031,-1,0,True
2019-12-08,True,2262,2262,0,0,True
2019-12-09,True,-20326498,-20326498,0,0,True
2019-12-10,True,256289411,256289488,77,77,True
2019-12-11,True,3235627806,3235627760,-46,31,True
2019-12-12,True,124106603,124106573,-30,1,True
2019-12-13,True,17643786,17643786,0,1,True
2019-12-14,True,3192,3192,0,1,True
2019-12-15,True,-5730,-5730,0,1,True
2019-12-16,True,91983867,91983867,0,1,True
2019-12-17,True,-363757289,-363757290,-1,0,True
2019-12-18,True,1530753180,1530753180,0,0,True
2019-12-19,True,-350496639,-350496670,-31,-31,True
2019-12-20,True,562720513,562720543,30,-1,True
2019-12-21,True,90450023,90450023,0,-1,True
2019-12-22,True,32528874,32528875,1,0,True
2019-12-23,True,-1941,-1941,0,0,True
2019-12-24,True,-217122538,-217122539,-1,-1,True
2019-12-25,True,526682392,526682393,1,0,True
2019-12-26,True,-60834154,-60834154,0,0,True
2019-12-27,True,3097,3097,0,0,True
2019-12-28,True,111589911,111589910,-1,-1,True
2019-12-29,True,-1043,-1043,0,-1,True
2019-12-30,True,-29044628,-29044628,0,-1,True
2019-12-31,True,-410161583,-410161583,0,-1,True
2020-01-01,True,98812112,98812113,1,0,True
2020-01-02,True,-20468403,-20468403,0,0,True
2020-01-03,True,1090188668,1090188668,0,0,True
2020-01-04,True,845267698,845267606,-92,-92,True
2020-01-05,True,858874066,858874158,92,0,True
2020-01-06,True,313366631,313366632,1,1,True
2020-01-07,True,-1289450200,-1289450201,-1,0,True
2020-01-08,True,355378242,355378314,72,72,True
2020-01-09,True,3370871676,3370871605,-71,1,True
2020-01-10,True,328579189,328579187,-2,-1,True
2020-01-11,True,1404426045,1404426041,-4,-5,True
2020-01-12,True,-63046481,-63046476,5,0,True
2020-01-13,True,-1313,-1313,0,0,True
2020-01-14,True,225136,225136,0,0,True
2020-01-15,True,126055415,126055415,0,0,True
2020-01-16,True,109196046,109196046,0,0,True
2020-01-17,True,341661367,341661368,1,1,True
2020-01-18,True,354410309,354410309,0,1,True
2020-01-19,True,2106350759,2106350759,0,1,True
2020-01-20,True,415458624,415458624,0,1,True
2020-01-21,True,7802326,7802326,0,1,True
2020-01-22,True,47101605,47101610,5,6,True
2020-01-23,True,2462033555,2462033550,-5,1,True
2020-01-24,True,-98866079,-98866080,-1,0,True
2020-01-25,True,-348514003,-348514002,1,1,True
2020-01-26,True,983,983,0,1,True
2020-01-27,True,12144981,12144981,0,1,True
2020-01-28,True,-1052198548,-1052198549,-1,0,True
2020-01-29,True,1896119577,1896119576,-1,-1,True
2020-01-30,True,-8316291,-8316282,9,8,True
2020-01-31,True,-82449397,-82449404,-7,1,True
2020-02-01,True,344915637,344915645,8,9,True
2020-02-02,True,168963158,168963155,-3,6,True
2020-02-03,True,132505398,132505392,-6,0,True
2020-02-04,True,360482062,360482063,1,1,True
2020-02-05,True,286547425,286547424,-1,0,True
2020-02-06,True,-149158229,-149158229,0,0,True
2020-02-07,True,30230654,30230655,1,1,True
2020-02-08,True,27253678,27253678,0,1,True
2020-02-09,True,-1170865819,-1170865820,-1,0,True
2020-02-10,True,866356325,866356324,-1,-1,True
2020-02-11,True,168454627,168454580,-47,-48,True
2020-02-12,True,901332568,901332615,47,-1,True
2020-02-13,True,3769356,3769363,7,6,True
2020-02-14,True,-190737078,-190737026,52,58,True
2020-02-15,True,-87367054,-87366890,164,222,True
2020-02-16,True,1107480584,1107480368,-216,6,True
2020-02-17,True,1484066555,1484066550,-5,1,True
2020-02-18,True,-1677252775,-1677252776,-1,0,True
2020-02-19,True,-2049487,-2049487,0,0,True
2020-02-20,True,1847271,1847271,0,0,True
2020-02-21,True,26185131,26185164,33,33,True
2020-02-22,True,27854846,27854846,0,33,True
2020-02-23,True,27790045,27790045,0,33,True
2020-02-24,True,-597622596,-597622553,43,76,True
2020-02-25,True,276450858,276450783,-75,1,True
2020-02-26,True,8323424,8323424,0,1,True
2020-02-27,True,1021021193,1021021193,0,1,True
2020-02-28,True,512879102,512879211,109,110,True
2020-02-29,True,3191112447,3191112337,-110,0,True
2020-03-01,True,368510868,368510915,47,47,True
2020-03-02,True,194926170,194926135,-35,12,True
2020-03-03,True,31155982,31155982,0,12,True
2020-03-04,True,2623335,2623335,0,12,True
2020-03-05,True,-3140735619,-3140735631,-12,0,True
2020-03-06,True,29751824,29751824,0,0,True
2020-03-07,True,-119624344,-119624223,121,121,True
2020-03-08,True,10090439,10090439,0,121,True
2020-03-09,True,2386035156,2386035036,-120,1,True
2020-03-10,True,293414470,293414469,-1,0,True
2020-03-11,True,1138727681,1138727685,4,4,True
2020-03-12,True,-2248469416,-2248469420,-4,0,True
2020-03-13,True,14173651314,14173651320,6,6,True
2020-03-14,True,-3130713645,-3130713650,-5,1,True
2020-03-15,True,-1258461716,-1258461687,29,30,True
2020-03-16,True,-2080594660,-2080594689,-29,1,True
2020-03-17,True,2176336425,2176336459,34,35,True
2020-03-18,True,851584151,851584155,4,39,True
2020-03-19,True,-2594085463,-2594085477,-14,25,True
2020-03-20,True,-7885178130,-7885178154,-24,1,True
2020-03-21,True,197490297,197490295,-2,-1,True
2020-03-22,True,2554875408,2554875427,19,18,True
2020-03-23,True,4668148444,4668148420,-24,-6,True
2020-03-24,True,550114405,550114477,72,66,True
2020-03-25,True,135649637,135649620,-17,49,True
2020-03-26,True,-62950774,-62950774,0,49,True
2020-03-27,True,-1026486335,-1026486335,0,49,True
2020-03-28,True,3397613041,3397613022,-19,30,True
2020-03-29,True,264667794,264667858,64,94,True
2020-03-30,True,6131053094,6131053000,-94,0,True
2020-03-31,True,208264039,208264040,1,1,True
2020-04-01,True,635149575,635149575,0,1,True
2020-04-02,True,-68599430,-68599430,0,1,True
2020-04-03,True,-11002862944,-11002862944,0,1,True
2020-04-04,True,-90532508,-90532508,0,1,True
2020-04-05,True,-64134609,-64134609,0,1,True
2020-04-06,True,-2979599752,-2979599753,-1,0,True
2020-04-07,True,14431570,14431570,0,0,True
2020-04-08,True,148061607,148061618,11,11,True
2020-04-09,True,-334641684,-334641587,97,108,True
2020-04-10,True,1667370970,1667370985,15,123,True
2020-04-11,True,1556050755,1556050821,66,189,True
2020-04-12,True,-74054288,-74054288,0,189,True
2020-04-13,True,2229862062,2229861910,-152,37,True
2020-04-14,True,583249943,583249978,35,72,True
2020-04-15,True,18006055,18005984,-71,1,True
2020-04-16,True,-1281586454,-1281586455,-1,0,True
2020-04-17,True,672919376,672919375,-1,-1,True
2020-04-18,True,-806,-806,0,-1,True
2020-04-19,True,-1034,-1034,0,-1,True
2020-04-20,True,199702,199703,1,0,True
2020-04-21,True,1101849592,1101849595,3,3,True
2020-04-22,True,561269745,561269742,-3,0,True
2020-04-23,True,-268649332,-268649331,1,1,True
2020-04-24,True,485,485,0,1,True
2020-04-25,True,1708,1708,0,1,True
2020-04-26,True,-201004734,-201004736,-2,-1,True
2020-04-27,True,292338190,292338190,0,-1,True
2020-04-28,True,-63302909,-63302908,1,0,True
2020-04-29,True,1322838822,1322838821,-1,-1,True
2020-04-30,True,546455094,546455154,60,59,True
2020-05-01,True,2361413564,2361413505,-59,0,True
2020-05-02,True,3312766,3312766,0,0,True
2020-05-03,True,1017142803,1017142802,-1,-1,True
2020-05-04,True,-309356774,-309356872,-98,-99,True
2020-05-05,True,1005654253,1005654351,98,-1,True
2020-05-06,True,598581571,598581572,1,0,True
2020-05-07,True,-1325811286,-1325811285,1,1,True
2020-05-08,True,-1694464,-1694465,-1,0,True
2020-05-09,True,-4502281,-4502281,0,0,True
2020-05-10,True,4917873392,4917873392,0,0,True
2020-05-11,True,-23719375,-23719375,0,0,True
2020-05-12,True,-2558523436,-2558523436,0,0,True
2020-05-13,True,102,102,0,0,True
2020-05-14,True,-2641735993,-2641735954,39,39,True
2020-05-15,True,802668034,802667995,-39,0,True
2020-05-16,True,1584,1584,0,0,True
2020-05-17,True,1588,1588,0,0,True
2020-05-18,True,2578,2578,0,0,True
2020-05-19,True,-965698593,-965698593,0,0,True
2020-05-20,True,-22271,-22271,0,0,True
2020-05-21,True,915850703,915850712,9,9,True
2020-05-22,True,3223537262,3223537299,37,46,True
2020-05-23,True,-9665333,-9665333,0,46,True
2020-05-24,True,-47816584,-47816540,44,90,True
2020-05-25,True,1761248758,1761248749,-9,81,True
2020-05-26,True,464047428,464047409,-19,62,True
2020-05-27,True,-379091210,-379091271,-61,1,True
2020-05-28,True,-11346830,-11346830,0,1,True
2020-05-29,True,-1607976059,-1607976060,-1,0,True
2020-05-30,True,153,153,0,0,True
2020-05-31,True,150,150,0,0,True
2020-06-01,True,150,150,0,0,True
2020-06-02,True,-24605009,-24605009,0,0,True
2020-06-03,True,-4537317781,-4537317781,0,0,True
2020-06-04,True,27,27,0,0,True
2020-06-05,True,-34315417,-34315417,0,0,True
2020-06-06,True,778189546,778189547,1,1,True
2020-06-07,True,-56596538,-56596538,0,1,True
2020-06-08,True,-626243931,-626243911,20,21,True
2020-06-09,True,15436659,15436659,0,21,True
2020-06-10,True,13861377,13861377,0,21,True
2020-06-11,True,-1158753864,-1158753884,-20,1,True
2020-06-12,True,-159947944,-159947923,21,22,True
2020-06-13,True,44127168,44127196,28,50,True
2020-06-14,True,10786436,10786436,0,50,True
2020-06-15,True,3785657420,3785657370,-50,0,True
2020-06-16,True,649906006,649906005,-1,-1,True
2020-06-17,True,-673,-673,0,-1,True
2020-06-18,True,-29873504,-29873504,0,-1,True
2020-06-19,True,-56284158,-56284158,0,-1,True
2020-06-20,True,-19287684,-19287684,0,-1,True
2020-06-21,True,-19299684,-19299684,0,-1,True
2020-06-22,True,-63341526,-63341526,0,-1,True
2020-06-23,True,-14500146,-14500145,1,0,True
2020-06-24,True,1848414719,1848414736,17,17,True
2020-06-25,True,1376992062,1376992058,-4,13,True
2020-06-26,True,1022956041,1022956078,37,50,True
2020-06-27,True,850076539,850076571,32,82,True
2020-06-28,True,1033867140,1033867057,-83,-1,True
2020-06-29,True,265646,265647,1,0,True
2020-06-30,True,72971104,72971103,-1,-1,True
2020-07-01,True,-33527698,-33527697,1,0,True
2020-07-02,True,-1081235826,-1081235826,0,0,True
2020-07-03,True,1124803503,1124803537,34,34,True
2020-07-04,True,7512900,7512900,0,34,True
2020-07-05,True,20330508,20330508,0,34,True
2020-07-06,True,-981070803,-981070837,-34,0,True
2020-07-07,True,-4381256,-4381256,0,0,True
2020-07-08,True,-9710158,-9710158,0,0,True
2020-07-09,True,389026976,389026976,0,0,True
2020-07-10,True,-1221292229,-1221292230,-1,-1,True
2020-07-11,True,-1868,-1868,0,-1,True
2020-07-12,True,-1866,-1866,0,-1,True
2020-07-13,True,-1862,-1862,0,-1,True
2020-07-14,True,-152662,-152661,1,0,True
2020-07-15,True,1383,1383,0,0,True
2020-07-16,True,1389,1389,0,0,True
2020-07-17,True,1404,1404,0,0,True
2020-07-18,True,1398,1398,0,0,True
2020-07-19,True,1028,1028,0,0,True
2020-07-20,True,1396,1396,0,0,True
2020-07-21,True,-4700778,-4700778,0,0,True
2020-07-22,True,77015548,77015548,0,0,True
2020-07-23,True,-1437,-1437,0,0,True
2020-07-24,True,1112209257,1112209256,-1,-1,True
2020-07-25,True,424388823,424388823,0,-1,True
2020-07-26,True,-1402,-1402,0,-1,True
2020-07-27,True,-4580,-4580,0,-1,True
2020-07-28,True,390182423,390182424,1,0,True
2020-07-29,True,821027500,821027592,92,92,True
2020-07-30,True,508580840,508580749,-91,1,True
2020-07-31,True,-2952773,-2952774,-1,0,True
2020-08-01,True,2821533106,2821533106,0,0,True
2020-08-02,True,3892759804,3892759804,0,0,True
2020-08-03,True,463655862,463655863,1,1,True
2020-08-04,True,610601997,610601996,-1,0,True
2020-08-05,True,773270928,773270926,-2,-2,True
2020-08-06,True,2380392595,2380392598,3,1,True
2020-08-07,True,930575429,930575429,0,1,True
2020-08-08,True,1487850583,1487850581,-2,-1,True
2020-08-09,True,-48452199,-48452199,0,-1,True
2020-08-10,True,-30558621,-30558621,0,-1,True
2020-08-11,True,-66669697,-66669697,0,-1,True
2020-08-12,True,-1103932383,-1103932381,2,1,True
2020-08-13,True,1140503946,1140503946,0,1,True
2020-08-14,True,-121554,-121555,-1,0,True
2020-08-15,True,4525,4525,0,0,True
2020-08-16,True,5354,5354,0,0,True
2020-08-17,True,5084,5084,0,0,True
2020-08-18,True,-418958556,-418958556,0,0,True
2020-08-19,True,1528619122,1528619122,0,0,True
2020-08-20,True,1268005584,1268005582,-2,-2,True
2020-08-21,True,842094438,842094439,1,-1,True
2020-08-22,True,-18502809,-18502809,0,-1,True
2020-08-23,True,-499616403,-499616416,-13,-14,True
2020-08-24,True,399105949,399105954,5,-9,True
2020-08-25,True,683234020,683234029,9,0,True
2020-08-26,True,2251667278,2251667278,0,0,True
2020-08-27,True,-1451031325,-1451031324,1,1,True
2020-08-28,True,-2523994094,-2523994095,-1,0,True
2020-08-29,True,20231,20231,0,0,True
2020-08-30,True,76911773,76911773,0,0,True
2020-08-31,True,24487433,24487433,0,0,True
2020-09-01,True,-65158870,-65158869,1,1,True
2020-09-02,True,5532824255,5532824280,25,26,True
2020-09-03,True,3728411547,3728411547,0,26,True
2020-09-04,True,5046487675,5046487650,-25,1,True
2020-09-05,True,6104240116,6104240216,100,101,True
2020-09-06,True,2707894670,2707894640,-30,71,True
2020-09-07,True,135792687,135792701,14,85,True
2020-09-08,True,338656206,338656141,-65,20,True
2020-09-09,True,-4010191334,-4010191322,12,32,True
2020-09-10,True,-2235143847,-2235143878,-31,1,True
2020-09-11,True,1827,1827,0,1,True
2020-09-12,True,799,799,0,1,True
2020-09-13,True,-56088380,-56088380,0,1,True
2020-09-14,True,-51760997,-51760996,1,2,True
2020-09-15,True,-895433329,-895433182,147,149,True
2020-09-16,True,-227233,-227233,0,149,True
2020-09-17,True,-6237905103,-6237905123,-20,129,True
2020-09-18,True,-2028164064,-2028164034,30,159,True
2020-09-19,True,19267699,19267699,0,159,True
2020-09-20,True,-10174735,-10174735,0,159,True
2020-09-21,True,-40755354,-40755354,0,159,True
2020-09-22,True,2847681014,2847680916,-98,61,True
2020-09-23,True,-364313374,-364313217,157,218,True
2020-09-24,True,2346981479,2346981276,-203,15,True
2020-09-25,True,-3236760491,-3236760506,-15,0,True
2020-09-26,True,487272711,487272711,0,0,True
2020-09-27,True,18000149,18000149,0,0,True
2020-09-28,True,17794832,17794832,0,0,True
2020-09-29,True,24980967,24980967,0,0,True
2020-09-30,True,21775647,21775647,0,0,True
2020-10-01,True,6159937,6159937,0,0,True
2020-10-02,True,1091011896,1091011896,0,0,True
2020-10-03,True,-2800,-2800,0,0,True
2020-10-04,True,-2631,-2631,0,0,True
2020-10-05,True,-941,-941,0,0,True
2020-10-06,True,10089239,10089239,0,0,True
2020-10-07,True,268497829,268497841,12,12,True
2020-10-08,True,699462508,699462496,-12,0,True
2020-10-09,True,-20525,-20525,0,0,True
2020-10-10,True,-1534,-1534,0,0,True
2020-10-11,True,-1511,-1511,0,0,True
2020-10-12,True,-117590943,-117590942,1,1,True
2020-10-13,True,-34370386,-34370389,-3,-2,True
2020-10-14,True,205058869,205058862,-7,-9,True
2020-10-15,True,-777675716,-777675707,9,0,True
2020-10-16,True,-385201803,-385201802,1,1,True
2020-10-17,True,-1026141,-1026141,0,1,True
2020-10-18,True,-1559162,-1559162,0,1,True
2020-10-19,True,-20609193,-20609193,0,1,True
2020-10-20,True,25897881,25897881,0,1,True
2020-10-21,True,-14612616310,-14612616311,-1,0,True
2020-10-22,True,1956956350,1956956392,42,42,True
2020-10-23,True,-1471446158,-1471446200,-42,0,True
2020-10-24,True,-23143688,-23143688,0,0,True
2020-10-25,True,-22816677,-22816677,0,0,True
2020-10-26,True,-22999684,-22999684,0,0,True
2020-10-27,True,-37230177,-37230177,0,0,True
2020-10-28,True,3137485158,3137485158,0,0,True
2020-10-29,True,5092742554,5092742554,0,0,True
2020-10-30,True,-856313645,-856313645,0,0,True
2020-10-31,True,2159877241,2159877241,0,0,True
2020-11-01,True,20064798,20064798,0,0,True
2020-11-02,True,706413281,706413351,70,70,True
2020-11-03,True,3199829828,3199829758,-70,0,True
2020-11-04,True,-1335191279,-1335191279,0,0,True
2020-11-05,True,2557034782,2557034783,1,1,True
2020-11-06,True,-3309816025,-3309816019,6,7,True
2020-11-07,True,933552022,933552014,-8,-1,True
2020-11-08,True,-872423481,-872423364,117,116,True
2020-11-09,True,-5731744620,-5731744736,-116,0,True
2020-11-10,True,-1023085092,-1023085092,0,0,True
2020-11-11,True,-117359227,-117359227,0,0,True
2020-11-12,False,0,0,0,0,True
2020-11-13,False,0,0,0,0,True
2020-11-14,False,0,0,0,0,True
2020-11-15,False,0,0,0,0,True
2020-11-16,True,359484,359484,0,0,True
2020-11-17,True,18136000,18136000,0,0,True
2020-11-18,True,-2479406156,-2479406096,60,60,True
2020-11-19,True,18019219,18019219,0,60,True
2020-11-20,True,-810593686,-810593746,-60,0,True
2020-11-21,True,-101211911,-101211911,0,0,True
2020-11-22,True,-790078587,-790078587,0,0,True
2020-11-23,True,-274547395,-274547414,-19,-19,True
2020-11-24,True,-33431602,-33431602,0,-19,True
2020-11-25,True,1767902110,1767902129,19,0,True
2020-11-26,True,1087671665,1087671665,0,0,True
2020-11-27,True,6844212569,6844212569,0,0,True
2020-11-28,True,69027184,69027137,-47,-47,True
2020-11-29,True,1824888267,1824888298,31,-16,True
2020-11-30,True,974088785,974088833,48,32,True
2020-12-01,True,-6159207710,-6159207631,79,111,True
2020-12-02,True,4258981210,4258981099,-111,0,True
2020-12-03,True,-2887,-2887,0,0,True
2020-12-04,True,-2855,-2855,0,0,True
2020-12-05,True,131567555,131567555,0,0,True
2020-12-06,True,-123977779,-123977765,14,14,True
2020-12-07,True,-1297217591,-1297217605,-14,0,True
2020-12-08,True,-203696,-203696,0,0,True
2020-12-09,True,-20836068,-20836068,0,0,True
2020-12-10,True,26045872,26045872,0,0,True
2020-12-11,True,-194967937,-194967953,-16,-16,True
2020-12-12,True,-45281723,-45281723,0,-16,True
2020-12-13,True,5713764177,5713764193,16,0,True
2020-12-14,True,281806134,281806134,0,0,True
2020-12-15,True,-735,-735,0,0,True
2020-12-16,True,-634,-634,0,0,True
2020-12-17,True,-5798047425,-5798047425,0,0,True
2020-12-18,True,1599265903,1599266004,101,101,True
2020-12-19,True,168955930,168955916,-14,87,True
2020-12-20,True,70551933,70551933,0,87,True
2020-12-21,True,-1684882843,-1684882861,-18,69,True
2020-12-22,True,3150299930,3150299861,-69,0,True
2020-12-23,True,495871279,495871279,0,0,True
2020-12-24,True,14973158,14973158,0,0,True
2020-12-25,True,-2313105,-2313105,0,0,True
2020-12-26,True,108849449,108849449,0,0,True
2020-12-27,True,148403286,148403286,0,0,True
2020-12-28,True,-12917046398,-12917046398,0,0,True
2020-12-29,True,42169200,42169200,0,0,True
2020-12-30,True,89718077,89718078,1,1,True
2020-12-31,True,-954274949,-954274950,-1,0,True
2021-01-01,True,42551020,42551020,0,0,True
2021-01-02,True,-3028558026,-3028558026,0,0,True
2021-01-03,True,82583437,82583437,0,0,True
2021-01-04,True,1457774285,1457774284,-1,-1,True
2021-01-05,True,3305936690,3305936691,1,0,True
2021-01-06,True,24195699,24195701,2,2,True
2021-01-07,True,186700219,186700219,0,2,True
2021-01-08,True,-1825617168,-1825617156,12,14,True
2021-01-09,True,147885671,147885671,0,14,True
2021-01-10,True,24260065,24260065,0,14,True
2021-01-11,True,4426504150,4426504136,-14,0,True
2021-01-12,True,2326229462,2326229538,76,76,True
2021-01-13,True,1574837164,1574837088,-76,0,True
2021-01-14,True,2084162645,2084162645,0,0,True
2021-01-15,True,1104179626,1104179696,70,70,True
2021-01-16,True,66928038,66927959,-79,-9,True
2021-01-17,True,-396459998,-396460000,-2,-11,True
2021-01-18,True,89217657,89217664,7,-4,True
2021-01-19,True,436962688,436962625,-63,-67,True
2021-01-20,True,498834888,498834956,68,1,True
2021-01-21,True,1289761345,1289761344,-1,0,True
2021-01-22,True,9513513884,9513513990,106,106,True
2021-01-23,True,-4742906365,-4742906472,-107,-1,True
2021-01-24,True,8615400,8615388,-12,-13,True
2021-01-25,True,14530517,14530516,-1,-14,True
2021-01-26,True,2251931885,2251931899,14,0,True
2021-01-27,True,1458928516,1458928533,17,17,True
2021-01-28,True,3923739959,3923739943,-16,1,True
2021-01-29,True,4813527083,4813527071,-12,-11,True
2021-01-30,True,-1841627329,-1841627318,11,0,True
2021-01-31,True,14449002,14449002,0,0,True
2021-02-01,True,1319579867,1319579918,51,51,True
2021-02-02,True,37961876,37961876,0,51,True
2021-02-03,True,101253137,101253137,0,51,True
2021-02-04,True,-3834456015,-3834455991,24,75,True
2021-02-05,True,-3589872237,-3589872237,0,75,True
2021-02-06,True,144537435,144537435,0,75,True
2021-02-07,True,-3120000165,-3120000117,48,123,True
2021-02-08,True,1437681797,1437681675,-122,1,True
2021-02-09,True,-8087373157,-8087373084,73,74,True
2021-02-10,True,-223638712,-223638683,29,103,True
2021-02-11,True,656196918,656196816,-102,1,True
2021-02-12,True,641,641,0,1,True
2021-02-13,True,-836294548,-836294548,0,1,True
2021-02-14,True,-2096604837,-2096604838,-1,0,True
2021-02-15,True,222182,222182,0,0,True
2021-02-16,True,-2611430381,-2611430347,34,34,True
2021-02-17,True,-140979566,-140979600,-34,0,True
2021-02-18,True,485553632,485553632,0,0,True
2021-02-19,True,-216768856,-216768856,0,0,True
2021-02-20,True,1285673441,1285673441,0,0,True
2021-02-21,True,33728759,33728759,0,0,True
2021-02-22,True,647287916,647287949,33,33,True
2021-02-23,True,7081573457,7081573424,-33,0,True
2021-02-24,True,5033974,5033978,4,4,True
2021-02-25,True,1184050943,1184051085,142,146,True
2021-02-26,True,2857154542,2857154466,-76,70,True
2021-02-27,True,69816755,69816685,-70,0,True
2021-02-28,True,-76395875,-76395924,-49,-49,True
2021-03-01,True,-6610249,-6610249,0,-49,True
2021-03-02,True,638615486,638615535,49,0,True
2021-03-03,True,-1184986,-1184986,0,0,True
2021-03-04,True,308545691,308545803,112,112,True
2021-03-05,True,21784492,21784492,0,112,True
2021-03-06,True,606900300,606900293,-7,105,True
2021-03-07,True,18480486,18480486,0,105,True
2021-03-08,True,106683243,106683243,0,105,True
2021-03-09,True,56661145,56661145,0,105,True
2021-03-10,True,-930919216,-930919215,1,106,True
2021-03-11,True,-885547895,-885547816,79,185,True
2021-03-12,True,132740046,132740046,0,185,True
2021-03-13,True,-7364953181,-7364953134,47,232,True
2021-03-14,True,24447519,24447519,0,232,True
2021-03-15,True,61958971,61958971,0,232,True
2021-03-16,True,2480013170,2480013064,-106,126,True
2021-03-17,True,452706,452706,0,126,True
2021-03-18,True,3346137,3346137,0,126,True
2021-03-19,True,161180754,161180754,0,126,True
2021-03-20,True,-483507526,-483507540,-14,112,True
2021-03-21,True,-996633072,-996633096,-24,88,True
2021-03-22,True,11434136,11434136,0,88,True
2021-03-23,True,1174963748,1174963766,18,106,True
2021-03-24,True,12661353,12661353,0,106,True
2021-03-25,True,3932622325,3932622340,15,121,True
2021-03-26,True,2064297227,2064297107,-120,1,True
2021-03-27,True,-4935336,-4935336,0,1,True
2021-03-28,True,17083786,17083786,0,1,True
2021-03-29,True,104438219,104438291,72,73,True
2021-03-30,True,-439910782,-439910733,49,122,True
2021-03-31,True,252951654,252951654,0,122,True
2021-04-01,True,203206221,203206221,0,122,True
2021-04-02,True,245152571,245152571,0,122,True
2021-04-03,True,297117022,297117022,0,122,True
2021-04-04,True,-1394545307,-1394545196,111,233,True
2021-04-05,True,12403050,12403050,0,233,True
2021-04-06,True,117551544,117551544,0,233,True
2021-04-07,True,306680724,306680724,0,233,True
2021-04-08,True,-68463997,-68463967,30,263,True
2021-04-09,True,20528130,20528130,0,263,True
2021-04-10,True,-3044454849,-3044455096,-247,16,True
2021-04-11,True,5892103,5892103,0,16,True
2021-04-12,True,3090509,3090509,0,16,True
2021-04-13,True,3690927,3690927,0,16,True
2021-04-14,True,4403139,4403139,0,16,True
2021-04-15,True,2595754,2595754,0,16,True
2021-04-16,True,1091879,1091879,0,16,True
2021-04-17,True,21069597,21069597,0,16,True
2021-04-18,True,9111990836,9111990850,14,30,True
2021-04-19,True,-2035527,-2035527,0,30,True
2021-04-20,True,2901955247,2901955333,86,116,True
2021-04-21,True,509430764,509430649,-115,1,True
2021-04-22,True,314191606,314191875,269,270,True
2021-04-23,True,3611457479,3611457209,-270,0,True
2021-04-24,True,2555546926,2555547045,119,119,True
2021-04-25,True,419720168,419720049,-119,0,True
2021-04-26,True,1258608042,1258608043,1,1,True
2021-04-27,True,-4510272252,-4510272097,155,156,True
2021-04-28,True,14644206,14644206,0,156,True
2021-04-29,True,14665669,14665669,0,156,True
2021-04-30,True,-270251906,-270251917,-11,145,True
2021-05-01,True,-1261412,-1261412,0,145,True
2021-05-02,True,15136122,15136122,0,145,True
2021-05-03,True,-166342908,-166342906,2,147,True
2021-05-04,True,967887687,967887709,22,169,True
2021-05-05,True,1495827530,1495827361,-169,0,True
2021-05-06,True,-261659445,-261659435,10,10,True
2021-05-07,True,-832143550,-832143560,-10,0,True
2021-05-08,True,-6623790,-6623790,0,0,True
2021-05-09,True,-13390453,-13390453,0,0,True
